Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.31 [1.21-1.41],4.170e-07,***,Phospholipids to Total-Lipids in Very Large HDL percentage
HDL-size,1.29 [1.21-1.38],2.460e-09,***,Average Diameter for HDL Particles
S-LDL-PL%,1.27 [1.20-1.35],8.764e-10,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-PL,1.25 [1.18-1.34],6.116e-07,***,Phospholipids in Very Large HDL
M-LDL-TG%,1.24 [1.17-1.31],5.398e-09,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.24 [1.17-1.32],8.501e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.23 [1.16-1.30],1.752e-07,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-PL%,1.23 [1.16-1.30],2.593e-07,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-L,1.22 [1.15-1.30],1.762e-04,***,Total-Lipids in Very Large HDL
S-HDL-PL%,1.20 [1.13-1.28],9.000e-04,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-FC,1.20 [1.13-1.27],0.002,**,Free Cholesterol in Very Large HDL
XL-HDL-C,1.19 [1.11-1.27],0.035,*,Cholesterol in Very Large HDL
Omega-6/Omega-3,1.18 [1.11-1.25],0.018,*,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
IDL-TG%,1.16 [1.10-1.23],0.046,*,Triglycerides to Total-Lipids in IDL percentage
IDL-C%,0.85 [0.81-0.89],1.097e-04,***,Cholesterol to Total-Lipids in IDL percentage
Omega-3%,0.85 [0.80-0.90],0.016,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
MUFA,0.84 [0.79-0.90],0.007,**,Monounsaturated Fatty Acids
SFA,0.84 [0.79-0.89],0.003,**,Saturated Fatty Acids
Phosphoglyc,0.83 [0.78-0.88],7.589e-04,***,Phosphoglycerides
S-VLDL-TG,0.83 [0.78-0.88],0.001,**,Triglycerides in Small VLDL
PC,0.83 [0.78-0.88],6.716e-04,***,Phosphatidylcholines
Total-P,0.83 [0.78-0.89],0.003,**,Total-Concentration of Lipoprotein Particles
XL-HDL-TG%,0.83 [0.78-0.88],0.001,**,Triglycerides to Total-Lipids in Very Large HDL percentage
Cholines,0.83 [0.78-0.88],2.077e-04,***,Total-Cholines
XL-VLDL-TG,0.83 [0.78-0.88],8.290e-04,***,Triglycerides in Very Large VLDL
Total-TG,0.82 [0.77-0.88],1.156e-04,***,Total-Triglycerides
IDL-PL,0.82 [0.77-0.87],1.463e-05,***,Phospholipids in IDL
M-LDL-C%,0.82 [0.78-0.86],5.017e-09,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-FC,0.82 [0.77-0.87],6.513e-06,***,Free Cholesterol in IDL
IDL-CE%,0.82 [0.78-0.86],2.673e-09,***,Cholesteryl Esters to Total-Lipids in IDL percentage
ApoB/ApoA1,0.81 [0.77-0.86],1.217e-06,***,Apolipoprotein B to Apolipoprotein A1 ratio
Total-PL,0.81 [0.77-0.86],9.785e-07,***,Total-Phospholipids in Lipoprotein Particles
His,0.81 [0.76-0.86],2.340e-06,***,Histidine
XL-VLDL-P,0.81 [0.76-0.86],2.704e-05,***,Concentration of Very Large VLDL Particles
XL-HDL-C%,0.81 [0.76-0.86],1.489e-05,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-VLDL-PL,0.81 [0.76-0.86],1.306e-05,***,Phospholipids in Very Large VLDL
L-LDL-C%,0.81 [0.77-0.85],4.831e-09,***,Cholesterol to Total-Lipids in Large LDL percentage
VLDL-TG,0.81 [0.76-0.86],3.615e-06,***,Triglycerides in VLDL
S-HDL-PL,0.81 [0.76-0.86],1.332e-06,***,Phospholipids in Small HDL
DHA,0.81 [0.76-0.86],2.460e-05,***,Docosahexaenoic Acid
IDL-L,0.81 [0.76-0.85],3.810e-08,***,Total-Lipids in IDL
XL-VLDL-L,0.81 [0.76-0.86],5.172e-06,***,Total-Lipids in Very Large VLDL
Total-FA,0.81 [0.76-0.85],8.691e-08,***,Total-Fatty Acids
XL-VLDL-FC,0.80 [0.75-0.86],2.056e-06,***,Free Cholesterol in Very Large VLDL
Albumin,0.80 [0.76-0.85],1.263e-09,***,Albumin
IDL-C,0.80 [0.76-0.85],4.537e-09,***,Cholesterol in IDL
M-LDL-CE%,0.80 [0.75-0.84],2.355e-09,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
IDL-P,0.80 [0.75-0.84],7.659e-09,***,Concentration of IDL Particles
S-HDL-FC,0.79 [0.75-0.84],6.007e-08,***,Free Cholesterol in Small HDL
IDL-CE,0.79 [0.75-0.84],5.387e-10,***,Cholesteryl Esters in IDL
M-VLDL-CE,0.79 [0.75-0.84],1.147e-09,***,Cholesteryl Esters in Medium VLDL
L-LDL-CE%,0.79 [0.75-0.83],4.154e-12,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-VLDL-PL,0.79 [0.74-0.84],7.430e-08,***,Phospholipids in Large VLDL
VLDL-size,0.79 [0.74-0.84],1.590e-08,***,Average Diameter for VLDL Particles
VLDL-P,0.79 [0.74-0.84],5.075e-09,***,Concentration of VLDL Particles
L-VLDL-P,0.79 [0.74-0.84],7.850e-08,***,Concentration of Large VLDL Particles
S-LDL-CE%,0.79 [0.75-0.83],6.852e-11,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-VLDL-TG,0.79 [0.74-0.84],4.155e-08,***,Triglycerides in Large VLDL
S-VLDL-CE,0.79 [0.74-0.84],1.606e-09,***,Cholesteryl Esters in Small VLDL
S-VLDL-P,0.79 [0.74-0.84],5.778e-09,***,Concentration of Small VLDL Particles
VLDL-PL,0.79 [0.74-0.83],6.259e-10,***,Phospholipids in VLDL
VLDL-CE,0.78 [0.74-0.83],5.111e-11,***,Cholesteryl Esters in VLDL
VLDL-L,0.78 [0.74-0.83],1.124e-10,***,Total-Lipids in VLDL
Total-CE,0.78 [0.74-0.83],5.765e-12,***,Total-Esterified Cholesterol
Total-C,0.78 [0.74-0.83],2.723e-12,***,Total-Cholesterol
Omega-3,0.78 [0.73-0.83],4.779e-09,***,Omega-3 Fatty Acids
LA,0.78 [0.74-0.83],4.041e-12,***,Linoleic Acid
Remnant-C,0.78 [0.74-0.82],5.433e-13,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-L,0.78 [0.74-0.82],7.402e-13,***,Total-Lipids in Lipoprotein Particles
S-HDL-L,0.78 [0.73-0.83],9.377e-11,***,Total-Lipids in Small HDL
VLDL-C,0.78 [0.73-0.82],6.137e-12,***,VLDL Cholesterol
Total-FC,0.78 [0.74-0.82],1.939e-12,***,Total-Free Cholesterol
XL-VLDL-C,0.78 [0.73-0.83],7.117e-10,***,Cholesterol in Very Large VLDL
S-VLDL-L,0.78 [0.73-0.83],7.710e-11,***,Total-Lipids in Small VLDL
S-VLDL-C,0.78 [0.73-0.82],3.803e-11,***,Cholesterol in Small VLDL
L-VLDL-L,0.78 [0.73-0.83],4.982e-10,***,Total-Lipids in Large VLDL
VLDL-FC,0.78 [0.73-0.82],2.293e-11,***,Free Cholesterol in VLDL
L-VLDL-FC,0.77 [0.73-0.82],7.982e-10,***,Free Cholesterol in Large VLDL
S-LDL-C%,0.77 [0.73-0.82],5.450e-16,***,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-P,0.77 [0.73-0.82],1.296e-11,***,Concentration of Large LDL Particles
S-LDL-PL,0.77 [0.73-0.82],1.084e-12,***,Phospholipids in Small LDL
M-VLDL-C,0.77 [0.73-0.82],1.541e-12,***,Cholesterol in Medium VLDL
Omega-6,0.77 [0.73-0.82],9.724e-13,***,Omega-6 Fatty Acids
L-LDL-FC,0.77 [0.73-0.82],9.190e-13,***,Free Cholesterol in Large LDL
ApoB,0.77 [0.73-0.81],7.048e-14,***,Apolipoprotein B
S-LDL-P,0.77 [0.72-0.82],1.871e-12,***,Concentration of Small LDL Particles
M-VLDL-TG,0.77 [0.72-0.82],3.290e-11,***,Triglycerides in Medium VLDL
L-VLDL-C,0.77 [0.72-0.81],1.326e-11,***,Cholesterol in Large VLDL
S-VLDL-PL,0.76 [0.72-0.81],8.518e-13,***,Phospholipids in Small VLDL
S-VLDL-FC,0.76 [0.72-0.81],4.163e-13,***,Free Cholesterol in Small VLDL
Non-HDL-C,0.76 [0.72-0.81],1.642e-16,***,Total-Cholesterol Minus HDL-C
L-VLDL-CE,0.76 [0.72-0.81],2.845e-12,***,Cholesteryl Esters in Large VLDL
S-LDL-FC,0.76 [0.72-0.81],2.313e-14,***,Free Cholesterol in Small LDL
LDL-P,0.76 [0.72-0.81],1.755e-13,***,Concentration of LDL Particles
Clinical LDL-C,0.76 [0.72-0.80],3.985e-17,***,Clinical LDL Cholesterol
L-LDL-L,0.76 [0.72-0.81],1.100e-15,***,Total-Lipids in Large LDL
LDL-FC,0.76 [0.72-0.81],7.796e-15,***,Free Cholesterol in LDL
XL-VLDL-CE,0.76 [0.71-0.81],2.097e-12,***,Cholesteryl Esters in Very Large VLDL
L-LDL-C,0.76 [0.72-0.80],5.168e-16,***,Cholesterol in Large LDL
M-VLDL-FC,0.76 [0.71-0.80],3.168e-14,***,Free Cholesterol in Medium VLDL
S-HDL-C,0.76 [0.71-0.80],4.760e-14,***,Cholesterol in Small HDL
S-HDL-CE,0.75 [0.71-0.80],1.872e-14,***,Cholesteryl Esters in Small HDL
L-LDL-PL,0.75 [0.71-0.80],5.663e-16,***,Phospholipids in Large LDL
PUFA,0.75 [0.71-0.80],7.191e-16,***,Polyunsaturated Fatty Acids
M-VLDL-PL,0.75 [0.71-0.80],3.495e-15,***,Phospholipids in Medium VLDL
LDL-L,0.75 [0.71-0.80],4.084e-18,***,Total-Lipids in LDL
L-LDL-CE,0.75 [0.71-0.80],1.164e-16,***,Cholesteryl Esters in Large LDL
LDL-C,0.75 [0.71-0.79],1.430e-18,***,LDL Cholesterol
M-LDL-P,0.75 [0.70-0.79],2.066e-15,***,Concentration of Medium LDL Particles
S-LDL-L,0.75 [0.70-0.79],4.228e-17,***,Total-Lipids in Small LDL
LDL-PL,0.75 [0.70-0.79],6.311e-18,***,Phospholipids in LDL
M-VLDL-P,0.75 [0.70-0.79],2.594e-15,***,Concentration of Medium VLDL Particles
M-VLDL-L,0.75 [0.70-0.79],7.230e-17,***,Total-Lipids in Medium VLDL
LDL-CE,0.74 [0.70-0.79],3.402e-19,***,Cholesteryl Esters in LDL
S-HDL-P,0.74 [0.70-0.79],5.467e-16,***,Concentration of Small HDL Particles
S-LDL-C,0.74 [0.69-0.78],1.057e-18,***,Cholesterol in Small LDL
M-LDL-FC,0.74 [0.69-0.78],2.720e-18,***,Free Cholesterol in Medium LDL
S-LDL-CE,0.73 [0.69-0.78],1.137e-18,***,Cholesteryl Esters in Small LDL
M-LDL-L,0.73 [0.69-0.77],3.447e-21,***,Total-Lipids in Medium LDL
M-LDL-C,0.73 [0.68-0.77],1.485e-21,***,Cholesterol in Medium LDL
M-LDL-CE,0.72 [0.68-0.77],2.324e-21,***,Cholesteryl Esters in Medium LDL
M-LDL-PL,0.72 [0.68-0.77],5.766e-21,***,Phospholipids in Medium LDL
