Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Glu-lactate,2.13 [2.03-2.24],2.123e-193,***,Glucose-lactate
XS-VLDL-TG%,2.10 [1.97-2.24],5.708e-111,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Glu,2.09 [1.97-2.21],6.747e-140,***,Glucose
S-VLDL-TG%,2.07 [1.93-2.23],2.692e-85,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,2.06 [1.92-2.21],6.923e-90,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,1.99 [1.81-2.18],3.739e-42,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-TG%,1.97 [1.86-2.09],1.360e-113,***,Triglycerides to Total-Lipids in IDL percentage
Ala,1.91 [1.79-2.05],7.249e-72,***,Alanine
L-LDL-TG%,1.88 [1.78-1.99],5.551e-101,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.84 [1.73-1.95],4.456e-76,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.80 [1.70-1.90],7.175e-91,***,Triglycerides to Total-Lipids in Medium LDL percentage
Sc-ala,1.69 [1.60-1.79],1.451e-71,***,Spectrometer-corrected alanine
L-HDL-PL%,1.64 [1.55-1.73],8.829e-66,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.57 [1.48-1.66],2.278e-47,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-PL%,1.51 [1.42-1.60],4.186e-35,***,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-TG%,1.43 [1.33-1.53],9.827e-19,***,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL%,1.42 [1.33-1.53],5.543e-18,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-FC%,1.41 [1.32-1.50],3.079e-19,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-PL%,1.40 [1.32-1.49],1.654e-20,***,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.40 [1.31-1.49],3.064e-21,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.34 [1.26-1.43],2.537e-13,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Val,1.32 [1.24-1.40],1.160e-13,***,Valine
S-HDL-TG%,1.32 [1.23-1.41],2.432e-10,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,1.29 [1.21-1.37],4.340e-10,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.29 [1.21-1.37],1.890e-09,***,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-PL%,1.27 [1.19-1.36],1.589e-07,***,Phospholipids to Total-Lipids in Medium LDL percentage
Total-BCAA,1.27 [1.19-1.35],1.813e-09,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Citrate,1.24 [1.17-1.33],3.891e-06,***,Citrate
Lactate,1.24 [1.16-1.32],5.124e-06,***,Lactate
TG/PG,1.23 [1.16-1.31],4.443e-05,***,Triglycerides to Phosphoglycerides ratio
Leu,1.21 [1.14-1.28],1.031e-04,***,Leucine
GlycA,1.20 [1.12-1.28],0.024,*,Glycoprotein Acetyls
Ile,1.18 [1.12-1.25],0.002,**,Isoleucine
