Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.18 [1.14-1.21],7.213e-21,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.18 [1.14-1.22],1.600e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.17 [1.14-1.21],5.856e-20,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.16 [1.13-1.20],8.077e-18,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.16 [1.12-1.20],7.545e-14,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.16 [1.12-1.20],3.824e-14,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.16 [1.12-1.19],2.041e-12,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.15 [1.12-1.19],7.246e-12,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,1.14 [1.09-1.18],2.931e-05,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-TG%,1.13 [1.10-1.17],2.098e-10,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.12 [1.09-1.16],6.161e-09,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.12 [1.09-1.16],4.591e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
IDL-PL%,1.11 [1.08-1.15],1.302e-06,***,Phospholipids to Total-Lipids in IDL percentage
TG/PG,1.10 [1.07-1.14],0.002,**,Triglycerides to Phosphoglycerides ratio
M-HDL-TG%,1.10 [1.06-1.14],0.005,**,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.09 [1.06-1.13],0.010,**,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-FC%,0.93 [0.90-0.95],0.018,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-FC%,0.93 [0.90-0.95],0.025,*,Free Cholesterol to Total-Lipids in Small LDL percentage
IDL-FC%,0.92 [0.89-0.95],0.003,**,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-PL,0.92 [0.89-0.95],0.035,*,Phospholipids in Small LDL
PUFA,0.92 [0.89-0.95],0.026,*,Polyunsaturated Fatty Acids
S-HDL-CE%,0.91 [0.89-0.94],0.002,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Phosphoglyc,0.91 [0.88-0.94],0.015,*,Phosphoglycerides
Total-L,0.91 [0.89-0.94],0.001,**,Total-Lipids in Lipoprotein Particles
M-LDL-P,0.91 [0.88-0.94],0.005,**,Concentration of Medium LDL Particles
S-LDL-L,0.91 [0.88-0.94],0.001,**,Total-Lipids in Small LDL
M-HDL-CE%,0.91 [0.88-0.94],1.880e-04,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-LDL-FC%,0.91 [0.88-0.94],8.910e-05,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
Citrate,0.91 [0.88-0.94],0.043,*,Citrate
L-VLDL-C%,0.91 [0.88-0.94],0.004,**,Cholesterol to Total-Lipids in Large VLDL percentage
XS-VLDL-C,0.91 [0.88-0.94],0.004,**,Cholesterol in Very Small VLDL
LDL-P,0.91 [0.88-0.94],7.081e-04,***,Concentration of LDL Particles
XL-VLDL-FC%,0.91 [0.88-0.94],0.028,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
PC,0.91 [0.88-0.94],0.002,**,Phosphatidylcholines
L-LDL-P,0.91 [0.88-0.94],4.175e-04,***,Concentration of Large LDL Particles
ApoB,0.91 [0.88-0.94],1.612e-04,***,Apolipoprotein B
S-LDL-CE,0.91 [0.88-0.94],2.210e-04,***,Cholesteryl Esters in Small LDL
Omega-6,0.91 [0.88-0.93],2.149e-04,***,Omega-6 Fatty Acids
L-HDL-CE%,0.91 [0.88-0.93],2.352e-07,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-CE,0.91 [0.88-0.93],1.786e-04,***,Cholesteryl Esters in Medium LDL
XXL-VLDL-CE%,0.90 [0.87-0.94],0.015,*,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-P,0.90 [0.87-0.94],0.016,*,Concentration of Medium HDL Particles
S-HDL-C%,0.90 [0.88-0.93],1.705e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
LA,0.90 [0.88-0.93],3.282e-05,***,Linoleic Acid
M-LDL-L,0.90 [0.87-0.93],3.993e-05,***,Total-Lipids in Medium LDL
M-LDL-PL,0.90 [0.87-0.93],4.219e-05,***,Phospholipids in Medium LDL
L-HDL-C%,0.90 [0.88-0.93],4.715e-08,***,Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-CE%,0.90 [0.87-0.93],2.714e-06,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-VLDL-CE%,0.90 [0.87-0.93],5.119e-05,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-HDL-FC,0.90 [0.87-0.93],0.004,**,Free Cholesterol in Medium HDL
Total-PL,0.90 [0.87-0.93],1.259e-05,***,Total-Phospholipids in Lipoprotein Particles
XL-HDL-CE%,0.90 [0.87-0.92],1.066e-08,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-LDL-C,0.90 [0.87-0.93],4.724e-06,***,Cholesterol in Small LDL
Remnant-C,0.90 [0.87-0.93],1.274e-06,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-HDL-P,0.90 [0.87-0.93],2.676e-05,***,Concentration of Small HDL Particles
XS-VLDL-CE,0.90 [0.87-0.93],2.302e-05,***,Cholesteryl Esters in Very Small VLDL
Cholines,0.90 [0.87-0.93],1.779e-05,***,Total-Cholines
M-LDL-C,0.90 [0.87-0.92],1.862e-06,***,Cholesterol in Medium LDL
