Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.13 [1.11-1.15],3.916e-41,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.13 [1.11-1.15],3.770e-37,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.13 [1.11-1.15],8.992e-39,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.12 [1.10-1.14],2.784e-36,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.12 [1.10-1.14],3.257e-28,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.11 [1.09-1.13],1.654e-27,***,Phospholipids to Total-Lipids in Large HDL percentage
S-VLDL-TG%,1.11 [1.09-1.13],8.614e-26,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,1.11 [1.09-1.13],6.248e-24,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.11 [1.09-1.13],2.029e-23,***,Glycoprotein Acetyls
MUFA%,1.11 [1.09-1.13],1.512e-22,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.10 [1.09-1.12],1.725e-25,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-TG%,1.10 [1.08-1.12],8.408e-19,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-PL%,1.09 [1.07-1.11],4.237e-17,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.08 [1.06-1.10],5.659e-11,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,1.08 [1.06-1.10],1.725e-10,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,1.08 [1.06-1.09],2.651e-10,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.06 [1.05-1.08],1.172e-07,***,Triglycerides in Small HDL
L-HDL-TG%,1.06 [1.04-1.08],1.932e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.06 [1.04-1.08],3.126e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
VLDL-size,1.06 [1.04-1.07],0.001,**,Average Diameter for VLDL Particles
XL-VLDL-TG,1.06 [1.04-1.07],9.581e-05,***,Triglycerides in Very Large VLDL
XS-VLDL-TG,1.06 [1.04-1.07],5.152e-05,***,Triglycerides in Very Small VLDL
IDL-PL%,1.05 [1.04-1.07],1.139e-04,***,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-TG%,1.05 [1.03-1.07],0.001,**,Triglycerides to Total-Lipids in Large VLDL percentage
S-VLDL-TG,1.05 [1.03-1.07],7.276e-04,***,Triglycerides in Small VLDL
M-LDL-TG,1.05 [1.03-1.07],5.795e-04,***,Triglycerides in Medium LDL
XXL-VLDL-TG,1.05 [1.03-1.07],0.002,**,Triglycerides in Chylomicrons and Extremely Large VLDL
S-LDL-TG,1.05 [1.03-1.07],7.811e-04,***,Triglycerides in Small LDL
XXL-VLDL-P,1.05 [1.03-1.07],0.002,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
Total-TG,1.05 [1.03-1.07],0.009,**,Total-Triglycerides
XXL-VLDL-PL,1.05 [1.03-1.07],0.005,**,Phospholipids in Chylomicrons and Extremely Large VLDL
SFA%,1.05 [1.03-1.07],0.009,**,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-L,1.05 [1.03-1.07],0.009,**,Total-Lipids in Chylomicrons and Extremely Large VLDL
LDL-TG,1.05 [1.03-1.07],0.005,**,Triglycerides in LDL
VLDL-TG,1.05 [1.03-1.07],0.024,*,Triglycerides in VLDL
L-LDL-TG,1.05 [1.03-1.06],0.028,*,Triglycerides in Large LDL
IDL-TG,1.05 [1.03-1.06],0.043,*,Triglycerides in IDL
L-LDL-P,0.95 [0.94-0.97],0.011,*,Concentration of Large LDL Particles
Gln,0.95 [0.94-0.97],0.027,*,Glutamine
LDL-P,0.95 [0.94-0.97],0.004,**,Concentration of LDL Particles
Omega-6,0.95 [0.94-0.97],0.008,**,Omega-6 Fatty Acids
M-LDL-C,0.95 [0.94-0.97],0.002,**,Cholesterol in Medium LDL
L-HDL-FC%,0.95 [0.94-0.97],7.021e-04,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-C,0.95 [0.94-0.97],9.170e-04,***,Cholesterol in Small LDL
M-LDL-P,0.95 [0.93-0.97],0.001,**,Concentration of Medium LDL Particles
Citrate,0.95 [0.93-0.97],0.005,**,Citrate
ApoB,0.95 [0.93-0.96],1.691e-04,***,Apolipoprotein B
XXL-VLDL-C%,0.95 [0.93-0.97],0.003,**,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-CE%,0.95 [0.93-0.96],0.002,**,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-CE,0.95 [0.93-0.96],5.222e-05,***,Cholesteryl Esters in LDL
LDL-L,0.95 [0.93-0.96],8.127e-06,***,Total-Lipids in LDL
L-HDL-L,0.94 [0.93-0.96],0.008,**,Total-Lipids in Large HDL
