Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-CE%,1.17 [1.07-1.29],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.17 [1.07-1.28],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-PL%,1.09 [1.00-1.19],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-LDL-TG%,1.08 [0.99-1.18],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-FC%,1.00 [0.92-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-FC,0.75 [0.68-0.83],0.001,**,Free Cholesterol in Small HDL
HDL-C,0.75 [0.67-0.83],0.014,*,HDL Cholesterol
HDL-PL,0.75 [0.68-0.83],0.005,**,Phospholipids in HDL
HDL-L,0.75 [0.68-0.83],0.005,**,Total-Lipids in HDL
HDL-CE,0.75 [0.67-0.83],0.012,*,Cholesteryl Esters in HDL
S-HDL-PL,0.74 [0.68-0.81],1.160e-04,***,Phospholipids in Small HDL
S-HDL-L,0.74 [0.68-0.81],5.295e-05,***,Total-Lipids in Small HDL
S-HDL-P,0.74 [0.67-0.81],4.544e-05,***,Concentration of Small HDL Particles
ApoA1,0.74 [0.67-0.81],4.653e-04,***,Apolipoprotein A1
S-HDL-CE,0.73 [0.67-0.80],8.779e-06,***,Cholesteryl Esters in Small HDL
M-HDL-L,0.73 [0.66-0.81],9.403e-05,***,Total-Lipids in Medium HDL
M-HDL-PL,0.73 [0.66-0.81],1.266e-04,***,Phospholipids in Medium HDL
S-HDL-C,0.73 [0.66-0.80],6.067e-06,***,Cholesterol in Small HDL
M-HDL-CE,0.72 [0.65-0.80],9.149e-05,***,Cholesteryl Esters in Medium HDL
M-HDL-C,0.72 [0.65-0.80],8.110e-05,***,Cholesterol in Medium HDL
Total-P,0.72 [0.65-0.80],2.796e-05,***,Total-Concentration of Lipoprotein Particles
M-HDL-P,0.72 [0.65-0.80],1.877e-04,***,Concentration of Medium HDL Particles
M-HDL-FC,0.72 [0.65-0.80],2.389e-04,***,Free Cholesterol in Medium HDL
HDL-P,0.71 [0.64-0.79],6.329e-06,***,Concentration of HDL Particles
