Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.71 [1.60-1.82],7.745e-55,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.67 [1.57-1.77],2.854e-59,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.67 [1.57-1.77],8.203e-60,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.63 [1.54-1.73],1.156e-57,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.62 [1.52-1.73],7.588e-44,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.56 [1.46-1.67],3.445e-31,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.51 [1.41-1.62],9.495e-28,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Glu-lactate,1.50 [1.42-1.58],2.645e-40,***,Glucose-lactate
IDL-PL%,1.50 [1.41-1.59],4.162e-31,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-PL%,1.45 [1.36-1.55],1.020e-24,***,Phospholipids to Total-Lipids in Small LDL percentage
Ala,1.41 [1.31-1.51],4.322e-14,***,Alanine
XL-VLDL-TG%,1.40 [1.29-1.53],3.897e-10,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-TG%,1.38 [1.30-1.47],5.541e-21,***,Triglycerides to Total-Lipids in Small LDL percentage
Glu,1.38 [1.30-1.46],4.755e-19,***,Glucose
L-HDL-PL%,1.35 [1.27-1.43],2.028e-18,***,Phospholipids to Total-Lipids in Large HDL percentage
Sc-ala,1.32 [1.25-1.40],2.012e-14,***,Spectrometer-corrected alanine
XXL-VLDL-PL%,1.29 [1.20-1.39],8.751e-07,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,1.26 [1.18-1.35],3.008e-06,***,Phospholipids to Total-Lipids in Medium LDL percentage
MUFA%,1.25 [1.17-1.33],3.011e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.24 [1.16-1.32],1.463e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.21 [1.13-1.30],0.011,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-TG,0.84 [0.78-0.89],0.037,*,Triglycerides in Large VLDL
L-HDL-CE%,0.83 [0.79-0.88],2.770e-06,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
MUFA,0.83 [0.78-0.89],0.006,**,Monounsaturated Fatty Acids
IDL-FC%,0.83 [0.78-0.88],3.178e-05,***,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-CE%,0.83 [0.77-0.89],0.048,*,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-FC%,0.83 [0.77-0.89],0.014,*,Free Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-PL,0.83 [0.77-0.88],0.009,**,Phospholipids in Very Large VLDL
PUFA/MUFA,0.82 [0.77-0.88],0.002,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-VLDL-PL,0.82 [0.77-0.88],0.004,**,Phospholipids in Large VLDL
L-VLDL-P,0.82 [0.76-0.88],0.002,**,Concentration of Large VLDL Particles
Albumin,0.81 [0.76-0.86],1.233e-06,***,Albumin
L-VLDL-C%,0.81 [0.76-0.86],3.450e-05,***,Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-FC,0.81 [0.75-0.87],0.020,*,Free Cholesterol in Very Large HDL
M-HDL-PL,0.81 [0.75-0.87],5.171e-04,***,Phospholipids in Medium HDL
XL-VLDL-FC,0.80 [0.75-0.86],4.435e-05,***,Free Cholesterol in Very Large VLDL
XL-HDL-CE%,0.80 [0.76-0.85],1.512e-09,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-VLDL-L,0.80 [0.75-0.86],1.750e-05,***,Total-Lipids in Large VLDL
L-HDL-L,0.80 [0.74-0.87],0.027,*,Total-Lipids in Large HDL
L-HDL-CE,0.80 [0.73-0.87],0.040,*,Cholesteryl Esters in Large HDL
L-HDL-C%,0.80 [0.76-0.84],4.185e-12,***,Cholesterol to Total-Lipids in Large HDL percentage
DHA,0.80 [0.74-0.85],6.773e-05,***,Docosahexaenoic Acid
XS-VLDL-FC%,0.79 [0.75-0.84],1.513e-12,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG,0.79 [0.74-0.85],2.604e-06,***,Triglycerides in Medium VLDL
M-HDL-L,0.79 [0.74-0.85],1.143e-05,***,Total-Lipids in Medium HDL
M-HDL-CE,0.79 [0.74-0.85],3.569e-05,***,Cholesteryl Esters in Medium HDL
L-VLDL-FC,0.79 [0.74-0.85],3.424e-06,***,Free Cholesterol in Large VLDL
L-HDL-C,0.79 [0.72-0.86],0.009,**,Cholesterol in Large HDL
L-HDL-P,0.79 [0.72-0.86],0.026,*,Concentration of Large HDL Particles
Omega-3,0.78 [0.73-0.84],1.596e-06,***,Omega-3 Fatty Acids
Unsaturation,0.78 [0.74-0.84],4.250e-08,***,Degree of Unsaturation
L-VLDL-CE%,0.78 [0.73-0.83],2.190e-08,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-HDL-FC,0.78 [0.72-0.85],0.006,**,Free Cholesterol in Large HDL
M-HDL-C,0.78 [0.72-0.84],2.545e-06,***,Cholesterol in Medium HDL
XL-VLDL-PL%,0.77 [0.73-0.82],3.533e-15,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
M-HDL-P,0.77 [0.71-0.83],4.784e-07,***,Concentration of Medium HDL Particles
S-VLDL-P,0.77 [0.72-0.82],3.282e-09,***,Concentration of Small VLDL Particles
XL-HDL-C,0.76 [0.70-0.83],1.059e-04,***,Cholesterol in Very Large HDL
HDL-PL,0.76 [0.71-0.82],6.664e-08,***,Phospholipids in HDL
XL-VLDL-FC%,0.76 [0.71-0.82],1.432e-08,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-CE%,0.76 [0.72-0.81],5.974e-15,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XL-HDL-CE,0.76 [0.69-0.82],7.637e-05,***,Cholesteryl Esters in Very Large HDL
XL-VLDL-CE%,0.76 [0.71-0.81],2.379e-10,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-VLDL-CE%,0.75 [0.72-0.79],6.998e-31,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-HDL-FC%,0.75 [0.72-0.79],7.093e-25,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-P,0.75 [0.69-0.82],3.258e-05,***,Concentration of Very Large HDL Particles
S-HDL-PL,0.75 [0.70-0.80],2.331e-12,***,Phospholipids in Small HDL
VLDL-L,0.75 [0.70-0.80],1.523e-13,***,Total-Lipids in VLDL
S-VLDL-CE%,0.75 [0.71-0.79],1.220e-18,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-VLDL-C%,0.75 [0.70-0.80],2.711e-10,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
SFA,0.74 [0.70-0.79],6.920e-15,***,Saturated Fatty Acids
L-VLDL-C,0.74 [0.69-0.79],1.110e-12,***,Cholesterol in Large VLDL
M-HDL-FC,0.74 [0.68-0.80],7.880e-10,***,Free Cholesterol in Medium HDL
XL-VLDL-C,0.74 [0.69-0.79],9.049e-13,***,Cholesterol in Very Large VLDL
S-VLDL-L,0.73 [0.69-0.78],1.499e-14,***,Total-Lipids in Small VLDL
LA%,0.73 [0.69-0.78],6.094e-19,***,Linoleic Acid to Total-Fatty Acids percentage
HDL-L,0.73 [0.68-0.79],3.149e-11,***,Total-Lipids in HDL
S-HDL-L,0.73 [0.68-0.78],5.797e-16,***,Total-Lipids in Small HDL
ApoA1,0.73 [0.68-0.78],7.565e-13,***,Apolipoprotein A1
XS-VLDL-PL,0.72 [0.68-0.77],9.901e-16,***,Phospholipids in Very Small VLDL
ApoB/ApoA1,0.72 [0.68-0.77],3.391e-17,***,Apolipoprotein B to Apolipoprotein A1 ratio
HDL-CE,0.72 [0.67-0.78],1.568e-11,***,Cholesteryl Esters in HDL
VLDL-PL,0.72 [0.67-0.77],1.231e-17,***,Phospholipids in VLDL
M-VLDL-C%,0.72 [0.68-0.76],1.150e-31,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Total-FA,0.71 [0.67-0.75],6.005e-22,***,Total-Fatty Acids
HDL-C,0.71 [0.66-0.76],3.524e-13,***,HDL Cholesterol
L-LDL-FC%,0.71 [0.67-0.74],4.994e-32,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-CE,0.70 [0.65-0.75],6.614e-21,***,Cholesteryl Esters in Small HDL
M-VLDL-FC%,0.70 [0.66-0.74],3.256e-33,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,0.70 [0.66-0.74],4.912e-31,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-VLDL-CE,0.70 [0.65-0.75],1.936e-19,***,Cholesteryl Esters in Large VLDL
S-HDL-FC,0.69 [0.65-0.74],4.196e-21,***,Free Cholesterol in Small HDL
VLDL-P,0.69 [0.65-0.74],1.352e-20,***,Concentration of VLDL Particles
S-HDL-C,0.69 [0.65-0.74],4.829e-23,***,Cholesterol in Small HDL
XL-VLDL-CE,0.69 [0.64-0.74],1.236e-20,***,Cholesteryl Esters in Very Large VLDL
HDL-FC,0.68 [0.63-0.74],6.894e-15,***,Free Cholesterol in HDL
M-VLDL-PL%,0.68 [0.65-0.72],1.181e-39,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-HDL-FC%,0.68 [0.64-0.73],4.026e-28,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-L,0.68 [0.63-0.73],1.808e-24,***,Total-Lipids in Very Small VLDL
VLDL-FC,0.68 [0.63-0.73],9.555e-25,***,Free Cholesterol in VLDL
S-HDL-P,0.68 [0.63-0.72],1.356e-24,***,Concentration of Small HDL Particles
M-LDL-CE%,0.68 [0.64-0.72],4.530e-31,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
HDL-P,0.68 [0.63-0.73],4.040e-21,***,Concentration of HDL Particles
S-VLDL-CE,0.67 [0.63-0.72],1.024e-24,***,Cholesteryl Esters in Small VLDL
XS-VLDL-P,0.67 [0.63-0.72],1.123e-24,***,Concentration of Very Small VLDL Particles
XS-VLDL-FC,0.66 [0.62-0.71],1.323e-26,***,Free Cholesterol in Very Small VLDL
M-VLDL-L,0.66 [0.62-0.70],2.748e-31,***,Total-Lipids in Medium VLDL
S-VLDL-PL,0.66 [0.61-0.70],1.654e-28,***,Phospholipids in Small VLDL
S-LDL-CE%,0.65 [0.62-0.69],8.650e-39,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-VLDL-FC%,0.65 [0.61-0.69],4.422e-45,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-C,0.65 [0.61-0.69],1.983e-30,***,Cholesterol in Small VLDL
Phosphoglyc,0.64 [0.60-0.69],5.109e-36,***,Phosphoglycerides
XS-VLDL-C%,0.64 [0.61-0.67],6.877e-57,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
VLDL-C,0.64 [0.60-0.68],3.100e-37,***,VLDL Cholesterol
S-VLDL-PL%,0.64 [0.60-0.68],2.518e-42,***,Phospholipids to Total-Lipids in Small VLDL percentage
IDL-C%,0.64 [0.61-0.67],9.210e-66,***,Cholesterol to Total-Lipids in IDL percentage
S-LDL-PL,0.63 [0.59-0.67],5.667e-38,***,Phospholipids in Small LDL
XS-VLDL-CE%,0.63 [0.60-0.66],8.592e-63,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
PC,0.63 [0.59-0.67],4.596e-39,***,Phosphatidylcholines
Total-P,0.63 [0.58-0.67],3.426e-32,***,Total-Concentration of Lipoprotein Particles
L-LDL-C%,0.63 [0.59-0.66],1.080e-62,***,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-C%,0.63 [0.60-0.66],4.283e-76,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-P,0.62 [0.58-0.66],9.661e-36,***,Concentration of Medium VLDL Particles
M-VLDL-PL,0.62 [0.58-0.66],1.249e-38,***,Phospholipids in Medium VLDL
IDL-CE%,0.61 [0.58-0.65],9.235e-73,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Cholines,0.61 [0.58-0.66],1.136e-44,***,Total-Cholines
S-VLDL-FC,0.61 [0.57-0.66],1.718e-38,***,Free Cholesterol in Small VLDL
VLDL-CE,0.61 [0.57-0.65],5.039e-43,***,Cholesteryl Esters in VLDL
Total-L,0.61 [0.58-0.65],2.413e-54,***,Total-Lipids in Lipoprotein Particles
S-LDL-P,0.61 [0.57-0.65],6.526e-41,***,Concentration of Small LDL Particles
LA,0.60 [0.57-0.64],1.972e-53,***,Linoleic Acid
S-LDL-L,0.60 [0.56-0.64],2.783e-46,***,Total-Lipids in Small LDL
S-LDL-FC,0.60 [0.56-0.64],6.512e-47,***,Free Cholesterol in Small LDL
Total-PL,0.60 [0.57-0.64],7.381e-52,***,Total-Phospholipids in Lipoprotein Particles
PUFA,0.60 [0.56-0.64],1.076e-51,***,Polyunsaturated Fatty Acids
XS-VLDL-C,0.60 [0.56-0.64],1.179e-43,***,Cholesterol in Very Small VLDL
M-VLDL-FC,0.60 [0.56-0.64],6.311e-43,***,Free Cholesterol in Medium VLDL
S-LDL-C%,0.60 [0.57-0.63],1.558e-78,***,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-P,0.59 [0.55-0.64],4.982e-43,***,Concentration of Large LDL Particles
M-LDL-L,0.59 [0.56-0.63],6.725e-52,***,Total-Lipids in Medium LDL
ApoB,0.59 [0.56-0.63],3.817e-52,***,Apolipoprotein B
M-LDL-PL,0.59 [0.55-0.63],1.167e-47,***,Phospholipids in Medium LDL
Omega-6,0.59 [0.56-0.63],9.208e-55,***,Omega-6 Fatty Acids
SM,0.59 [0.55-0.63],7.631e-47,***,Sphingomyelins
LDL-L,0.59 [0.55-0.62],1.201e-61,***,Total-Lipids in LDL
LDL-P,0.59 [0.55-0.63],3.647e-46,***,Concentration of LDL Particles
M-LDL-CE,0.58 [0.55-0.62],5.556e-52,***,Cholesteryl Esters in Medium LDL
S-LDL-CE,0.58 [0.54-0.62],7.978e-50,***,Cholesteryl Esters in Small LDL
S-LDL-C,0.58 [0.54-0.62],2.101e-52,***,Cholesterol in Small LDL
M-LDL-P,0.58 [0.54-0.62],4.750e-47,***,Concentration of Medium LDL Particles
M-LDL-C,0.58 [0.54-0.62],7.856e-56,***,Cholesterol in Medium LDL
LDL-CE,0.58 [0.54-0.62],1.058e-61,***,Cholesteryl Esters in LDL
Non-HDL-C,0.58 [0.54-0.61],6.445e-69,***,Total-Cholesterol Minus HDL-C
LDL-C,0.58 [0.54-0.61],3.350e-65,***,LDL Cholesterol
L-LDL-L,0.58 [0.54-0.61],1.721e-63,***,Total-Lipids in Large LDL
Remnant-C,0.58 [0.54-0.61],1.645e-64,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Clinical LDL-C,0.58 [0.54-0.61],1.217e-71,***,Clinical LDL Cholesterol
XS-VLDL-CE,0.57 [0.54-0.62],1.286e-49,***,Cholesteryl Esters in Very Small VLDL
LDL-PL,0.57 [0.54-0.61],3.254e-59,***,Phospholipids in LDL
L-LDL-CE,0.57 [0.53-0.61],1.900e-61,***,Cholesteryl Esters in Large LDL
M-LDL-FC,0.57 [0.53-0.61],2.359e-55,***,Free Cholesterol in Medium LDL
M-VLDL-C,0.57 [0.53-0.61],2.372e-54,***,Cholesterol in Medium VLDL
L-LDL-C,0.57 [0.53-0.60],2.019e-65,***,Cholesterol in Large LDL
Total-C,0.56 [0.53-0.60],1.687e-74,***,Total-Cholesterol
