Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.14 [1.12-1.17],5.131e-37,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.14 [1.11-1.16],5.719e-29,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.13 [1.11-1.15],1.312e-32,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.13 [1.11-1.15],8.765e-30,***,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.10 [1.07-1.12],4.053e-15,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.10 [1.07-1.12],2.132e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.09 [1.07-1.11],2.148e-12,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.09 [1.07-1.11],9.107e-10,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.09 [1.07-1.11],8.539e-12,***,Triglycerides to Total-Lipids in Small LDL percentage
S-LDL-PL%,1.08 [1.05-1.10],4.757e-07,***,Phospholipids to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.07 [1.05-1.10],6.977e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG%,1.07 [1.04-1.09],3.057e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.06 [1.04-1.09],5.833e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.06 [1.04-1.08],4.739e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
GlycA,1.06 [1.04-1.08],0.006,**,Glycoprotein Acetyls
S-HDL-PL%,1.06 [1.04-1.08],0.003,**,Phospholipids to Total-Lipids in Small HDL percentage
Total-FA,0.95 [0.93-0.97],0.039,*,Total-Fatty Acids
Omega-6%,0.95 [0.93-0.97],0.037,*,Omega-6 Fatty Acids to Total-Fatty Acids percentage
VLDL-FC,0.95 [0.93-0.97],0.019,*,Free Cholesterol in VLDL
DHA%,0.95 [0.93-0.97],0.025,*,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-FC%,0.94 [0.93-0.96],0.004,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-FC%,0.94 [0.93-0.96],6.690e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-CE%,0.94 [0.93-0.96],0.002,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XS-VLDL-C,0.94 [0.93-0.96],0.001,**,Cholesterol in Very Small VLDL
HDL-L,0.94 [0.92-0.96],0.050,*,Total-Lipids in HDL
Omega-3%,0.94 [0.92-0.96],0.003,**,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL,0.94 [0.92-0.96],0.002,**,Phospholipids in Small HDL
L-HDL-C%,0.94 [0.92-0.96],6.736e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,0.94 [0.92-0.96],3.053e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-VLDL-PL%,0.94 [0.92-0.96],1.317e-04,***,Phospholipids to Total-Lipids in Medium VLDL percentage
HDL-FC,0.94 [0.92-0.96],0.045,*,Free Cholesterol in HDL
XS-VLDL-FC%,0.94 [0.92-0.96],3.539e-05,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-CE,0.94 [0.92-0.96],0.008,**,Cholesteryl Esters in Medium HDL
Val,0.94 [0.92-0.96],0.007,**,Valine
S-VLDL-C,0.94 [0.92-0.96],1.903e-04,***,Cholesterol in Small VLDL
M-HDL-C,0.94 [0.92-0.96],0.006,**,Cholesterol in Medium HDL
S-VLDL-PL,0.94 [0.92-0.96],8.291e-05,***,Phospholipids in Small VLDL
M-VLDL-CE%,0.94 [0.92-0.96],8.471e-06,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
VLDL-C,0.94 [0.92-0.96],2.388e-05,***,VLDL Cholesterol
S-VLDL-C%,0.94 [0.92-0.96],1.070e-05,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-CE%,0.94 [0.92-0.96],3.351e-05,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-HDL-C%,0.94 [0.92-0.96],2.749e-04,***,Cholesterol to Total-Lipids in Very Large HDL percentage
M-VLDL-C%,0.94 [0.92-0.95],4.528e-06,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.94 [0.92-0.95],5.917e-06,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-FC%,0.94 [0.92-0.95],1.828e-06,***,Free Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-CE,0.94 [0.92-0.96],1.859e-05,***,Cholesteryl Esters in Very Small VLDL
ApoA1,0.94 [0.92-0.96],5.784e-04,***,Apolipoprotein A1
VLDL-CE,0.93 [0.92-0.95],1.022e-06,***,Cholesteryl Esters in VLDL
M-VLDL-L,0.93 [0.92-0.95],6.554e-07,***,Total-Lipids in Medium VLDL
M-HDL-C%,0.93 [0.91-0.95],7.496e-07,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-L,0.93 [0.91-0.95],8.151e-07,***,Total-Lipids in Small HDL
S-HDL-CE%,0.93 [0.91-0.95],6.648e-08,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-LDL-CE%,0.93 [0.91-0.95],8.967e-08,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Omega-3,0.93 [0.91-0.95],3.163e-07,***,Omega-3 Fatty Acids
M-VLDL-PL,0.93 [0.91-0.95],2.156e-08,***,Phospholipids in Medium VLDL
HDL-C,0.93 [0.91-0.95],2.460e-05,***,HDL Cholesterol
M-VLDL-P,0.93 [0.91-0.95],2.153e-08,***,Concentration of Medium VLDL Particles
PUFA%,0.93 [0.91-0.95],6.605e-08,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-FC,0.93 [0.91-0.95],9.646e-09,***,Free Cholesterol in Small VLDL
S-HDL-FC,0.93 [0.91-0.95],1.222e-07,***,Free Cholesterol in Small HDL
HDL-CE,0.93 [0.91-0.95],9.198e-06,***,Cholesteryl Esters in HDL
Phosphoglyc,0.93 [0.91-0.95],4.856e-08,***,Phosphoglycerides
S-LDL-P,0.93 [0.91-0.94],1.004e-09,***,Concentration of Small LDL Particles
S-HDL-C%,0.92 [0.91-0.94],4.272e-10,***,Cholesterol to Total-Lipids in Small HDL percentage
Albumin,0.92 [0.91-0.94],4.929e-10,***,Albumin
PC,0.92 [0.90-0.94],1.156e-08,***,Phosphatidylcholines
S-LDL-PL,0.92 [0.91-0.94],7.095e-11,***,Phospholipids in Small LDL
L-LDL-P,0.92 [0.91-0.94],1.314e-10,***,Concentration of Large LDL Particles
M-VLDL-FC,0.92 [0.91-0.94],1.169e-10,***,Free Cholesterol in Medium VLDL
L-LDL-CE%,0.92 [0.90-0.94],1.761e-11,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
PUFA/MUFA,0.92 [0.90-0.94],9.150e-10,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
IDL-P,0.92 [0.90-0.94],3.429e-12,***,Concentration of IDL Particles
IDL-PL,0.92 [0.90-0.94],1.288e-11,***,Phospholipids in IDL
LDL-P,0.92 [0.90-0.94],2.653e-12,***,Concentration of LDL Particles
ApoB,0.92 [0.90-0.94],5.894e-13,***,Apolipoprotein B
DHA,0.92 [0.90-0.94],1.733e-10,***,Docosahexaenoic Acid
L-LDL-FC%,0.92 [0.90-0.94],1.906e-13,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Cholines,0.92 [0.90-0.94],3.252e-11,***,Total-Cholines
M-HDL-FC%,0.92 [0.90-0.94],5.927e-10,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-P,0.92 [0.90-0.94],2.932e-10,***,Concentration of HDL Particles
LA%,0.92 [0.90-0.93],1.367e-12,***,Linoleic Acid to Total-Fatty Acids percentage
SM,0.92 [0.90-0.93],1.619e-11,***,Sphingomyelins
