Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.73 [1.62-1.85],3.975e-57,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.68 [1.58-1.78],7.987e-60,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.67 [1.58-1.77],1.199e-60,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.64 [1.54-1.73],3.142e-58,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.62 [1.52-1.73],1.731e-43,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.55 [1.45-1.66],4.861e-30,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-PL%,1.51 [1.42-1.61],2.948e-32,***,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-TG%,1.50 [1.40-1.61],1.341e-26,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Glu-lactate,1.49 [1.41-1.58],9.618e-39,***,Glucose-lactate
S-LDL-PL%,1.45 [1.36-1.54],3.296e-24,***,Phospholipids to Total-Lipids in Small LDL percentage
Ala,1.39 [1.29-1.50],6.461e-13,***,Alanine
S-LDL-TG%,1.39 [1.31-1.47],2.741e-21,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-TG%,1.38 [1.27-1.50],6.644e-09,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
Glu,1.37 [1.29-1.46],4.152e-18,***,Glucose
L-HDL-PL%,1.34 [1.27-1.42],3.009e-17,***,Phospholipids to Total-Lipids in Large HDL percentage
Sc-ala,1.31 [1.23-1.39],3.945e-13,***,Spectrometer-corrected alanine
XXL-VLDL-PL%,1.29 [1.20-1.39],7.663e-07,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,1.26 [1.18-1.35],3.658e-06,***,Phospholipids to Total-Lipids in Medium LDL percentage
MUFA%,1.25 [1.17-1.34],1.559e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.24 [1.16-1.32],1.278e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
Gln,0.84 [0.79-0.90],0.041,*,Glutamine
MUFA,0.84 [0.78-0.89],0.013,*,Monounsaturated Fatty Acids
L-HDL-CE%,0.84 [0.79-0.88],9.483e-06,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-VLDL-TG,0.83 [0.78-0.89],0.035,*,Triglycerides in Large VLDL
IDL-FC%,0.83 [0.79-0.88],1.066e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
XL-VLDL-PL,0.83 [0.78-0.89],0.020,*,Phospholipids in Very Large VLDL
S-HDL-FC%,0.83 [0.77-0.89],0.019,*,Free Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-PL,0.82 [0.77-0.88],0.006,**,Phospholipids in Large VLDL
PUFA/MUFA,0.82 [0.77-0.88],0.002,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-VLDL-P,0.82 [0.77-0.88],0.003,**,Concentration of Large VLDL Particles
L-VLDL-C%,0.82 [0.76-0.87],1.831e-04,***,Cholesterol to Total-Lipids in Large VLDL percentage
Albumin,0.81 [0.76-0.86],1.091e-06,***,Albumin
M-HDL-PL,0.81 [0.75-0.86],4.006e-04,***,Phospholipids in Medium HDL
XL-VLDL-FC,0.81 [0.75-0.86],1.272e-04,***,Free Cholesterol in Very Large VLDL
DHA,0.80 [0.75-0.86],2.753e-04,***,Docosahexaenoic Acid
L-VLDL-L,0.80 [0.75-0.86],1.996e-05,***,Total-Lipids in Large VLDL
L-HDL-C%,0.80 [0.76-0.84],3.024e-11,***,Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-CE%,0.79 [0.75-0.84],1.521e-10,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-VLDL-TG,0.79 [0.74-0.85],2.491e-06,***,Triglycerides in Medium VLDL
L-HDL-C,0.79 [0.73-0.86],0.019,*,Cholesterol in Large HDL
XS-VLDL-FC%,0.79 [0.75-0.83],8.391e-13,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-FC,0.79 [0.74-0.85],6.059e-06,***,Free Cholesterol in Large VLDL
Omega-3,0.79 [0.74-0.85],7.697e-06,***,Omega-3 Fatty Acids
L-HDL-P,0.79 [0.72-0.86],0.042,*,Concentration of Large HDL Particles
M-HDL-L,0.79 [0.74-0.85],8.718e-06,***,Total-Lipids in Medium HDL
M-HDL-CE,0.79 [0.73-0.85],2.742e-05,***,Cholesteryl Esters in Medium HDL
Unsaturation,0.79 [0.74-0.84],8.993e-08,***,Degree of Unsaturation
L-VLDL-CE%,0.79 [0.74-0.84],7.823e-08,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
