Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.07 [1.06-1.07],5.236e-44,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.06 [1.05-1.07],2.072e-41,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.06 [1.05-1.07],2.409e-35,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.06 [1.05-1.07],7.097e-39,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.06 [1.05-1.06],5.220e-30,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.05 [1.04-1.06],6.853e-24,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-PL%,1.05 [1.04-1.06],4.511e-22,***,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-TG%,1.05 [1.04-1.06],6.173e-22,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.04 [1.04-1.05],7.494e-18,***,Triglycerides to Total-Lipids in Medium VLDL percentage
GlycA,1.04 [1.03-1.05],9.923e-13,***,Glycoprotein Acetyls
M-HDL-PL%,1.04 [1.03-1.05],2.040e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.04 [1.03-1.05],1.278e-09,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-TG%,1.04 [1.03-1.04],1.098e-09,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-PL%,1.04 [1.03-1.04],3.352e-09,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL,1.03 [1.02-1.04],3.389e-08,***,Phospholipids in Medium HDL
M-HDL-TG,1.03 [1.02-1.04],1.339e-09,***,Triglycerides in Medium HDL
SFA%,1.03 [1.02-1.04],5.419e-06,***,Saturated Fatty Acids to Total-Fatty Acids percentage
HDL-TG,1.03 [1.02-1.04],7.046e-06,***,Triglycerides in HDL
M-HDL-L,1.03 [1.02-1.04],6.246e-04,***,Total-Lipids in Medium HDL
S-HDL-TG,1.03 [1.02-1.04],2.113e-04,***,Triglycerides in Small HDL
S-HDL-PL,1.03 [1.02-1.04],3.556e-04,***,Phospholipids in Small HDL
XS-VLDL-TG,1.03 [1.02-1.03],8.058e-04,***,Triglycerides in Very Small VLDL
IDL-PL%,1.02 [1.02-1.03],0.005,**,Phospholipids to Total-Lipids in IDL percentage
IDL-TG,1.02 [1.02-1.03],0.008,**,Triglycerides in IDL
M-VLDL-L,0.98 [0.97-0.98],0.006,**,Total-Lipids in Medium VLDL
Omega-6,0.98 [0.97-0.98],0.011,*,Omega-6 Fatty Acids
S-HDL-FC%,0.98 [0.97-0.99],0.025,*,Free Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-PL%,0.98 [0.97-0.98],0.001,**,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-FC%,0.98 [0.97-0.98],0.004,**,Free Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-PL,0.98 [0.97-0.98],6.709e-04,***,Phospholipids in Small VLDL
S-VLDL-CE,0.97 [0.97-0.98],2.806e-04,***,Cholesteryl Esters in Small VLDL
M-HDL-CE%,0.97 [0.97-0.98],6.476e-04,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
VLDL-C,0.97 [0.96-0.98],8.917e-06,***,VLDL Cholesterol
M-HDL-C%,0.97 [0.96-0.98],9.869e-05,***,Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-FC,0.97 [0.96-0.98],2.088e-04,***,Free Cholesterol in Very Large HDL
L-VLDL-C%,0.97 [0.96-0.98],6.629e-06,***,Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-C%,0.97 [0.96-0.98],5.765e-05,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-VLDL-C,0.97 [0.96-0.98],1.407e-06,***,Cholesterol in Small VLDL
XS-VLDL-C,0.97 [0.96-0.98],1.231e-06,***,Cholesterol in Very Small VLDL
M-VLDL-P,0.97 [0.96-0.98],2.217e-07,***,Concentration of Medium VLDL Particles
M-VLDL-PL,0.97 [0.96-0.98],1.175e-07,***,Phospholipids in Medium VLDL
Unsaturation,0.97 [0.96-0.98],2.886e-06,***,Degree of Unsaturation
LA,0.97 [0.96-0.98],8.233e-08,***,Linoleic Acid
L-VLDL-CE%,0.97 [0.96-0.98],2.420e-07,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-HDL-CE%,0.97 [0.96-0.98],3.597e-08,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
VLDL-CE,0.97 [0.96-0.98],3.718e-09,***,Cholesteryl Esters in VLDL
XL-VLDL-PL%,0.97 [0.96-0.98],6.015e-10,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
XS-VLDL-CE,0.97 [0.96-0.98],3.118e-09,***,Cholesteryl Esters in Very Small VLDL
S-VLDL-FC,0.97 [0.96-0.97],1.524e-10,***,Free Cholesterol in Small VLDL
XL-VLDL-CE%,0.97 [0.96-0.98],5.527e-09,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Albumin,0.97 [0.96-0.97],3.411e-10,***,Albumin
M-LDL-CE,0.97 [0.96-0.97],1.115e-11,***,Cholesteryl Esters in Medium LDL
M-VLDL-FC,0.97 [0.96-0.97],3.507e-12,***,Free Cholesterol in Medium VLDL
XL-VLDL-C%,0.97 [0.96-0.97],4.854e-10,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-LDL-FC%,0.96 [0.96-0.97],3.744e-11,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-L,0.96 [0.96-0.97],2.804e-12,***,Total-Lipids in Medium LDL
M-LDL-PL,0.96 [0.96-0.97],2.450e-12,***,Phospholipids in Medium LDL
Total-CE,0.96 [0.96-0.97],1.506e-11,***,Total-Esterified Cholesterol
L-LDL-P,0.96 [0.96-0.97],5.595e-13,***,Concentration of Large LDL Particles
Total-C,0.96 [0.96-0.97],6.948e-12,***,Total-Cholesterol
S-LDL-FC%,0.96 [0.96-0.97],9.248e-13,***,Free Cholesterol to Total-Lipids in Small LDL percentage
Total-FC,0.96 [0.96-0.97],2.128e-12,***,Total-Free Cholesterol
XL-VLDL-FC%,0.96 [0.96-0.97],3.063e-11,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
IDL-PL,0.96 [0.96-0.97],1.217e-12,***,Phospholipids in IDL
L-LDL-CE,0.96 [0.96-0.97],4.000e-13,***,Cholesteryl Esters in Large LDL
LDL-CE,0.96 [0.96-0.97],2.023e-13,***,Cholesteryl Esters in LDL
Remnant-C,0.96 [0.96-0.97],7.676e-14,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-L,0.96 [0.96-0.97],5.283e-14,***,Total-Lipids in LDL
S-HDL-CE%,0.96 [0.96-0.97],1.188e-13,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-LDL-CE,0.96 [0.96-0.97],3.857e-14,***,Cholesteryl Esters in Small LDL
L-LDL-L,0.96 [0.95-0.97],6.053e-14,***,Total-Lipids in Large LDL
ApoB,0.96 [0.95-0.97],2.861e-15,***,Apolipoprotein B
M-LDL-C,0.96 [0.95-0.97],6.346e-15,***,Cholesterol in Medium LDL
S-LDL-L,0.96 [0.95-0.97],2.366e-15,***,Total-Lipids in Small LDL
S-LDL-P,0.96 [0.95-0.97],2.045e-15,***,Concentration of Small LDL Particles
LDL-P,0.96 [0.95-0.97],1.704e-15,***,Concentration of LDL Particles
IDL-L,0.96 [0.95-0.97],1.115e-14,***,Total-Lipids in IDL
S-LDL-PL,0.96 [0.95-0.97],8.038e-16,***,Phospholipids in Small LDL
Non-HDL-C,0.96 [0.95-0.97],1.188e-15,***,Total-Cholesterol Minus HDL-C
L-LDL-C,0.96 [0.95-0.97],5.800e-16,***,Cholesterol in Large LDL
S-VLDL-CE%,0.96 [0.95-0.97],6.604e-17,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
ApoB/ApoA1,0.96 [0.95-0.97],4.956e-16,***,Apolipoprotein B to Apolipoprotein A1 ratio
LDL-C,0.96 [0.95-0.97],2.129e-16,***,LDL Cholesterol
M-VLDL-PL%,0.96 [0.95-0.97],4.436e-16,***,Phospholipids to Total-Lipids in Medium VLDL percentage
LDL-PL,0.96 [0.95-0.97],5.957e-17,***,Phospholipids in LDL
PUFA/MUFA,0.96 [0.95-0.97],1.732e-13,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-P,0.96 [0.95-0.97],4.631e-18,***,Concentration of Medium LDL Particles
S-LDL-C,0.96 [0.95-0.97],1.606e-18,***,Cholesterol in Small LDL
M-VLDL-CE%,0.96 [0.95-0.97],8.165e-18,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-PL,0.96 [0.95-0.97],1.425e-18,***,Phospholipids in Large LDL
Citrate,0.96 [0.95-0.97],8.928e-16,***,Citrate
Omega-6%,0.96 [0.95-0.97],4.523e-17,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.96 [0.95-0.97],1.647e-16,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-P,0.96 [0.95-0.97],1.087e-19,***,Concentration of IDL Particles
M-VLDL-FC%,0.96 [0.95-0.97],1.997e-18,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-CE%,0.96 [0.95-0.97],1.122e-17,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-CE,0.96 [0.95-0.97],6.753e-19,***,Cholesteryl Esters in IDL
M-VLDL-C%,0.96 [0.95-0.97],5.141e-19,***,Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-C,0.96 [0.95-0.96],4.509e-20,***,Cholesterol in IDL
S-HDL-C%,0.96 [0.95-0.96],4.666e-20,***,Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-C%,0.96 [0.95-0.96],1.257e-18,***,Cholesterol to Total-Lipids in Large HDL percentage
Clinical LDL-C,0.96 [0.95-0.96],1.115e-21,***,Clinical LDL Cholesterol
M-VLDL-C,0.96 [0.95-0.96],5.233e-22,***,Cholesterol in Medium VLDL
IDL-FC%,0.96 [0.95-0.96],7.709e-22,***,Free Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-FC%,0.96 [0.95-0.96],3.147e-23,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.96 [0.95-0.96],4.026e-22,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-LDL-FC,0.96 [0.95-0.96],1.872e-22,***,Free Cholesterol in Medium LDL
IDL-FC,0.95 [0.95-0.96],2.105e-22,***,Free Cholesterol in IDL
S-VLDL-C%,0.95 [0.95-0.96],1.982e-23,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-FC,0.95 [0.95-0.96],1.273e-23,***,Free Cholesterol in Large LDL
LDL-FC,0.95 [0.95-0.96],3.296e-24,***,Free Cholesterol in LDL
S-LDL-FC,0.95 [0.94-0.96],3.404e-27,***,Free Cholesterol in Small LDL
M-VLDL-CE,0.95 [0.94-0.96],1.883e-28,***,Cholesteryl Esters in Medium VLDL
S-VLDL-PL%,0.95 [0.94-0.96],1.296e-26,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,0.95 [0.94-0.96],1.040e-27,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-C%,0.95 [0.94-0.96],3.355e-27,***,Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-C%,0.95 [0.94-0.96],3.544e-28,***,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-CE%,0.95 [0.94-0.96],7.366e-30,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.95 [0.94-0.96],4.343e-31,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,0.95 [0.94-0.95],2.209e-32,***,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.95 [0.94-0.95],1.407e-34,***,Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.95 [0.94-0.95],1.562e-35,***,Cholesterol to Total-Lipids in Medium LDL percentage
LA%,0.94 [0.93-0.95],2.431e-35,***,Linoleic Acid to Total-Fatty Acids percentage
