Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.11 [1.09-1.12],7.179e-42,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.11 [1.09-1.12],1.007e-40,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.10 [1.08-1.11],3.147e-35,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.09 [1.08-1.11],7.015e-29,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.09 [1.07-1.10],9.978e-25,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.08 [1.07-1.10],4.755e-22,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.08 [1.06-1.10],1.835e-21,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.08 [1.06-1.09],2.108e-21,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.08 [1.06-1.09],1.521e-18,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.08 [1.06-1.09],2.036e-16,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.06 [1.05-1.08],1.688e-09,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,1.06 [1.04-1.07],7.083e-11,***,Phospholipids to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.06 [1.04-1.07],2.605e-07,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-PL%,1.05 [1.04-1.07],4.523e-07,***,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-TG%,1.05 [1.04-1.07],3.165e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
GlycA,1.05 [1.03-1.06],8.054e-05,***,Glycoprotein Acetyls
L-HDL-TG%,1.05 [1.03-1.06],2.994e-04,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.05 [1.03-1.06],5.781e-04,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,1.04 [1.03-1.06],5.953e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG,1.04 [1.03-1.06],5.569e-04,***,Triglycerides in Small HDL
M-HDL-TG,1.04 [1.03-1.06],7.655e-04,***,Triglycerides in Medium HDL
SFA%,1.04 [1.03-1.06],0.004,**,Saturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG,1.04 [1.03-1.05],0.005,**,Triglycerides in Very Small VLDL
HDL-TG,1.04 [1.02-1.05],0.030,*,Triglycerides in HDL
M-VLDL-P,0.96 [0.95-0.98],0.032,*,Concentration of Medium VLDL Particles
Total-PL,0.96 [0.95-0.98],0.041,*,Total-Phospholipids in Lipoprotein Particles
M-VLDL-PL,0.96 [0.95-0.98],0.008,**,Phospholipids in Medium VLDL
ApoB/ApoA1,0.96 [0.95-0.97],0.005,**,Apolipoprotein B to Apolipoprotein A1 ratio
S-HDL-FC%,0.96 [0.95-0.97],0.016,*,Free Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-C%,0.96 [0.95-0.97],0.002,**,Cholesterol to Total-Lipids in Large VLDL percentage
VLDL-CE,0.96 [0.95-0.97],2.844e-04,***,Cholesteryl Esters in VLDL
Total-L,0.96 [0.95-0.97],4.673e-04,***,Total-Lipids in Lipoprotein Particles
XL-HDL-L,0.96 [0.94-0.97],0.039,*,Total-Lipids in Very Large HDL
Albumin,0.96 [0.94-0.97],3.132e-04,***,Albumin
L-HDL-C,0.96 [0.94-0.97],0.045,*,Cholesterol in Large HDL
S-VLDL-FC,0.96 [0.94-0.97],7.284e-05,***,Free Cholesterol in Small VLDL
L-HDL-CE,0.96 [0.94-0.97],0.020,*,Cholesteryl Esters in Large HDL
PUFA,0.96 [0.94-0.97],6.748e-05,***,Polyunsaturated Fatty Acids
Citrate,0.96 [0.94-0.97],3.714e-04,***,Citrate
XS-VLDL-C,0.96 [0.94-0.97],1.614e-05,***,Cholesterol in Very Small VLDL
M-VLDL-FC,0.95 [0.94-0.97],4.906e-06,***,Free Cholesterol in Medium VLDL
M-HDL-CE%,0.95 [0.94-0.97],3.985e-06,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-HDL-P,0.95 [0.94-0.97],6.130e-04,***,Concentration of Very Large HDL Particles
L-VLDL-CE%,0.95 [0.94-0.97],5.757e-06,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Omega-6,0.95 [0.94-0.97],1.025e-06,***,Omega-6 Fatty Acids
SM,0.95 [0.94-0.97],4.773e-06,***,Sphingomyelins
L-LDL-P,0.95 [0.94-0.96],9.711e-08,***,Concentration of Large LDL Particles
XL-HDL-FC,0.95 [0.94-0.97],1.700e-05,***,Free Cholesterol in Very Large HDL
L-HDL-FC%,0.95 [0.94-0.96],1.166e-07,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-CE,0.95 [0.94-0.96],1.725e-08,***,Cholesteryl Esters in Medium LDL
XL-VLDL-FC%,0.95 [0.94-0.96],3.258e-07,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XS-VLDL-CE,0.95 [0.94-0.96],2.341e-08,***,Cholesteryl Esters in Very Small VLDL
S-LDL-P,0.95 [0.94-0.96],4.626e-09,***,Concentration of Small LDL Particles
XL-HDL-CE%,0.95 [0.94-0.96],6.589e-09,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
LDL-P,0.95 [0.94-0.96],1.723e-09,***,Concentration of LDL Particles
S-HDL-CE%,0.95 [0.93-0.96],2.331e-09,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-PL,0.95 [0.93-0.96],2.375e-09,***,Phospholipids in Medium LDL
S-LDL-CE,0.95 [0.93-0.96],1.424e-09,***,Cholesteryl Esters in Small LDL
M-LDL-L,0.95 [0.93-0.96],1.158e-09,***,Total-Lipids in Medium LDL
XL-HDL-CE,0.95 [0.93-0.96],5.880e-06,***,Cholesteryl Esters in Very Large HDL
XL-HDL-C,0.95 [0.93-0.96],3.171e-06,***,Cholesterol in Very Large HDL
Unsaturation,0.95 [0.93-0.96],2.639e-08,***,Degree of Unsaturation
S-LDL-PL,0.95 [0.93-0.96],1.505e-10,***,Phospholipids in Small LDL
ApoB,0.95 [0.93-0.96],1.168e-10,***,Apolipoprotein B
S-LDL-L,0.95 [0.93-0.96],1.152e-10,***,Total-Lipids in Small LDL
S-VLDL-CE%,0.95 [0.93-0.96],2.453e-11,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-HDL-C%,0.95 [0.93-0.96],2.056e-09,***,Cholesterol to Total-Lipids in Medium HDL percentage
XL-VLDL-CE%,0.94 [0.93-0.96],2.192e-09,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
LA,0.94 [0.93-0.96],5.962e-11,***,Linoleic Acid
S-LDL-FC%,0.94 [0.93-0.96],3.584e-12,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-VLDL-C%,0.94 [0.93-0.96],1.443e-09,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
Remnant-C,0.94 [0.93-0.96],4.585e-12,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-P,0.94 [0.93-0.96],1.639e-11,***,Concentration of Medium LDL Particles
M-LDL-C,0.94 [0.93-0.96],1.014e-11,***,Cholesterol in Medium LDL
LDL-CE,0.94 [0.93-0.95],1.607e-12,***,Cholesteryl Esters in LDL
M-HDL-FC%,0.94 [0.93-0.96],6.079e-09,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-LDL-C,0.94 [0.93-0.95],2.824e-13,***,Cholesterol in Small LDL
LDL-L,0.94 [0.93-0.95],2.076e-13,***,Total-Lipids in LDL
IDL-PL,0.94 [0.93-0.95],9.906e-13,***,Phospholipids in IDL
M-LDL-FC%,0.94 [0.93-0.95],9.567e-13,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,0.94 [0.93-0.95],1.699e-12,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
