Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-FC%,0.73 [0.67-0.78],1.721e-10,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.72 [0.67-0.78],7.508e-13,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-PL%,0.72 [0.66-0.78],7.380e-09,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-VLDL-PL%,0.72 [0.67-0.78],1.023e-11,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-VLDL-FC%,0.72 [0.66-0.78],1.143e-10,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-C%,0.72 [0.67-0.77],3.598e-14,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE,0.71 [0.65-0.78],1.090e-08,***,Cholesteryl Esters in IDL
IDL-C,0.71 [0.65-0.78],5.776e-09,***,Cholesterol in IDL
L-LDL-FC%,0.71 [0.66-0.77],1.568e-13,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-C%,0.71 [0.66-0.77],2.065e-12,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-CE%,0.69 [0.64-0.75],2.572e-16,***,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,0.69 [0.64-0.74],1.159e-18,***,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-C%,0.66 [0.62-0.72],3.148e-21,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.65 [0.61-0.70],1.044e-23,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
