Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.16 [1.13-1.18],1.342e-40,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.15 [1.12-1.17],4.453e-39,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.14 [1.12-1.17],2.051e-32,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.14 [1.12-1.17],1.385e-33,***,Glycoprotein Acetyls
IDL-TG%,1.14 [1.12-1.16],6.913e-34,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.13 [1.11-1.15],1.041e-33,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.12 [1.09-1.14],7.448e-22,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.10 [1.08-1.13],5.642e-16,***,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-TG%,1.10 [1.08-1.12],4.376e-18,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,1.10 [1.08-1.12],2.190e-15,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-VLDL-PL%,1.10 [1.07-1.13],5.456e-10,***,Phospholipids to Total-Lipids in Large VLDL percentage
IDL-PL%,1.10 [1.08-1.12],3.183e-15,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-TG%,1.09 [1.07-1.11],3.089e-12,***,Triglycerides to Total-Lipids in Medium HDL percentage
Omega-6/Omega-3,1.08 [1.06-1.11],1.047e-10,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-HDL-PL%,1.08 [1.06-1.10],1.176e-09,***,Phospholipids to Total-Lipids in Large HDL percentage
Lactate,1.08 [1.06-1.10],1.233e-08,***,Lactate
L-HDL-TG%,1.08 [1.06-1.10],4.154e-08,***,Triglycerides to Total-Lipids in Large HDL percentage
S-VLDL-TG%,1.07 [1.05-1.10],3.639e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.07 [1.05-1.09],9.597e-06,***,Triglycerides to Total-Lipids in Medium VLDL percentage
TG/PG,1.07 [1.05-1.09],1.060e-05,***,Triglycerides to Phosphoglycerides ratio
SFA%,1.07 [1.05-1.09],1.247e-06,***,Saturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG,1.07 [1.05-1.09],1.304e-06,***,Triglycerides in IDL
XS-VLDL-TG,1.07 [1.05-1.09],1.625e-06,***,Triglycerides in Very Small VLDL
S-HDL-TG,1.07 [1.05-1.09],2.147e-05,***,Triglycerides in Small HDL
XL-HDL-TG%,1.06 [1.04-1.09],5.351e-04,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-LDL-TG,1.06 [1.04-1.08],2.614e-05,***,Triglycerides in Large LDL
XL-VLDL-TG%,1.06 [1.04-1.09],0.026,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
LDL-TG,1.06 [1.04-1.08],1.738e-04,***,Triglycerides in LDL
