Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.20 [1.15-1.25],1.070e-13,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.19 [1.14-1.24],2.688e-12,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.19 [1.14-1.24],9.506e-13,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.17 [1.12-1.22],7.377e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.16 [1.12-1.21],1.994e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.15 [1.11-1.20],1.294e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.15 [1.11-1.20],1.047e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.14 [1.10-1.19],1.160e-05,***,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-TG%,1.14 [1.09-1.19],2.568e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.12 [1.07-1.16],0.031,*,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-CE%,0.90 [0.87-0.94],0.007,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC%,0.90 [0.87-0.94],0.015,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-VLDL-PL%,0.90 [0.87-0.94],0.034,*,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-HDL-CE,0.89 [0.86-0.93],0.040,*,Cholesteryl Esters in Small HDL
M-VLDL-C%,0.89 [0.86-0.93],8.177e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
VLDL-L,0.89 [0.86-0.93],0.015,*,Total-Lipids in VLDL
L-VLDL-C,0.89 [0.85-0.93],0.031,*,Cholesterol in Large VLDL
S-VLDL-L,0.89 [0.86-0.93],0.017,*,Total-Lipids in Small VLDL
XL-VLDL-C,0.89 [0.85-0.93],0.028,*,Cholesterol in Very Large VLDL
Total-FA,0.89 [0.86-0.93],0.008,**,Total-Fatty Acids
XS-VLDL-L,0.89 [0.85-0.93],0.008,**,Total-Lipids in Very Small VLDL
S-HDL-C,0.89 [0.85-0.93],0.014,*,Cholesterol in Small HDL
LA%,0.89 [0.85-0.92],0.002,**,Linoleic Acid to Total-Fatty Acids percentage
S-LDL-CE%,0.89 [0.85-0.92],0.001,**,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-VLDL-C%,0.89 [0.85-0.92],2.126e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-P,0.89 [0.85-0.92],0.002,**,Concentration of Very Small VLDL Particles
L-LDL-FC%,0.88 [0.85-0.92],9.428e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-P,0.88 [0.85-0.92],0.004,**,Concentration of Small HDL Particles
VLDL-PL,0.88 [0.85-0.92],0.001,**,Phospholipids in VLDL
ApoB/ApoA1,0.88 [0.85-0.92],8.315e-04,***,Apolipoprotein B to Apolipoprotein A1 ratio
XS-VLDL-FC,0.88 [0.85-0.92],8.854e-04,***,Free Cholesterol in Very Small VLDL
M-VLDL-FC%,0.88 [0.85-0.91],2.245e-05,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-FC%,0.88 [0.84-0.92],0.002,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-CE%,0.88 [0.84-0.92],1.232e-04,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-VLDL-CE,0.88 [0.84-0.92],4.610e-04,***,Cholesteryl Esters in Large VLDL
VLDL-P,0.88 [0.84-0.92],2.988e-04,***,Concentration of VLDL Particles
XL-VLDL-CE,0.87 [0.84-0.91],1.421e-04,***,Cholesteryl Esters in Very Large VLDL
S-VLDL-CE,0.87 [0.84-0.91],5.128e-05,***,Cholesteryl Esters in Small VLDL
M-VLDL-PL%,0.87 [0.84-0.91],7.022e-07,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Phosphoglyc,0.87 [0.84-0.91],6.208e-05,***,Phosphoglycerides
Total-P,0.87 [0.83-0.91],2.412e-04,***,Total-Concentration of Lipoprotein Particles
VLDL-FC,0.87 [0.83-0.91],6.547e-06,***,Free Cholesterol in VLDL
S-VLDL-C,0.86 [0.83-0.90],5.722e-07,***,Cholesterol in Small VLDL
PC,0.86 [0.83-0.90],3.259e-06,***,Phosphatidylcholines
S-VLDL-PL,0.86 [0.83-0.90],6.219e-07,***,Phospholipids in Small VLDL
XS-VLDL-C%,0.86 [0.83-0.90],6.953e-09,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.86 [0.83-0.89],4.852e-09,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C,0.86 [0.83-0.90],2.293e-07,***,Cholesterol in Very Small VLDL
S-VLDL-FC%,0.86 [0.82-0.89],4.375e-09,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-L,0.86 [0.82-0.89],4.549e-08,***,Total-Lipids in Medium VLDL
Cholines,0.86 [0.82-0.89],2.538e-07,***,Total-Cholines
PUFA,0.86 [0.82-0.89],4.083e-08,***,Polyunsaturated Fatty Acids
S-VLDL-PL%,0.86 [0.82-0.89],1.172e-08,***,Phospholipids to Total-Lipids in Small VLDL percentage
VLDL-C,0.85 [0.82-0.89],6.544e-09,***,VLDL Cholesterol
XS-VLDL-CE,0.85 [0.82-0.89],1.648e-08,***,Cholesteryl Esters in Very Small VLDL
VLDL-CE,0.85 [0.82-0.88],5.378e-10,***,Cholesteryl Esters in VLDL
IDL-C%,0.85 [0.82-0.88],1.813e-13,***,Cholesterol to Total-Lipids in IDL percentage
Omega-6,0.85 [0.81-0.88],3.834e-10,***,Omega-6 Fatty Acids
S-VLDL-FC,0.85 [0.81-0.88],7.111e-10,***,Free Cholesterol in Small VLDL
SM,0.85 [0.81-0.88],9.116e-09,***,Sphingomyelins
M-VLDL-P,0.85 [0.81-0.88],1.333e-09,***,Concentration of Medium VLDL Particles
M-VLDL-PL,0.85 [0.81-0.88],3.812e-10,***,Phospholipids in Medium VLDL
Total-PL,0.85 [0.81-0.88],4.875e-10,***,Total-Phospholipids in Lipoprotein Particles
S-LDL-PL,0.84 [0.81-0.88],4.467e-11,***,Phospholipids in Small LDL
L-LDL-P,0.84 [0.81-0.88],1.684e-10,***,Concentration of Large LDL Particles
IDL-CE%,0.84 [0.81-0.88],5.251e-14,***,Cholesteryl Esters to Total-Lipids in IDL percentage
LA,0.84 [0.81-0.87],2.939e-12,***,Linoleic Acid
S-LDL-P,0.84 [0.81-0.87],1.825e-11,***,Concentration of Small LDL Particles
M-LDL-C%,0.84 [0.81-0.87],2.321e-16,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC,0.84 [0.80-0.87],1.782e-11,***,Free Cholesterol in Medium VLDL
Total-L,0.84 [0.81-0.87],7.444e-13,***,Total-Lipids in Lipoprotein Particles
L-LDL-C%,0.84 [0.81-0.87],1.342e-13,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-PL,0.84 [0.80-0.87],8.042e-12,***,Phospholipids in IDL
LDL-P,0.84 [0.80-0.87],4.489e-12,***,Concentration of LDL Particles
S-LDL-C%,0.84 [0.80-0.87],1.553e-14,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-P,0.84 [0.80-0.87],2.209e-12,***,Concentration of IDL Particles
ApoB,0.84 [0.80-0.87],2.634e-13,***,Apolipoprotein B
S-LDL-L,0.83 [0.80-0.87],3.686e-13,***,Total-Lipids in Small LDL
M-LDL-PL,0.83 [0.80-0.87],6.959e-13,***,Phospholipids in Medium LDL
M-LDL-L,0.83 [0.80-0.86],7.434e-14,***,Total-Lipids in Medium LDL
S-LDL-FC,0.83 [0.80-0.86],6.725e-14,***,Free Cholesterol in Small LDL
S-LDL-CE,0.83 [0.80-0.87],2.040e-13,***,Cholesteryl Esters in Small LDL
Remnant-C,0.83 [0.80-0.86],2.651e-15,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-CE,0.83 [0.80-0.86],9.268e-14,***,Cholesteryl Esters in Medium LDL
M-LDL-P,0.83 [0.80-0.86],3.309e-13,***,Concentration of Medium LDL Particles
IDL-L,0.83 [0.80-0.86],7.876e-15,***,Total-Lipids in IDL
