Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.16 [1.11-1.22],1.720e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.14 [1.09-1.20],0.016,*,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-TG%,1.14 [1.08-1.19],0.012,*,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.13 [1.08-1.18],0.059,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.11 [1.06-1.16],0.859,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-C%,0.88 [0.85-0.92],0.003,**,Cholesterol to Total-Lipids in IDL percentage
S-LDL-C%,0.88 [0.84-0.92],0.006,**,Cholesterol to Total-Lipids in Small LDL percentage
IDL-CE%,0.88 [0.84-0.92],0.001,**,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-P,0.87 [0.83-0.92],0.038,*,Concentration of Medium HDL Particles
M-HDL-FC,0.87 [0.83-0.92],0.028,*,Free Cholesterol in Medium HDL
M-HDL-CE,0.87 [0.82-0.91],0.008,**,Cholesteryl Esters in Medium HDL
M-HDL-C,0.87 [0.82-0.91],0.007,**,Cholesterol in Medium HDL
ApoA1,0.86 [0.82-0.91],0.004,**,Apolipoprotein A1
HDL-L,0.86 [0.82-0.91],0.006,**,Total-Lipids in HDL
HDL-FC,0.86 [0.82-0.91],0.015,*,Free Cholesterol in HDL
HDL-P,0.86 [0.82-0.91],0.002,**,Concentration of HDL Particles
M-HDL-FC%,0.86 [0.82-0.90],6.768e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
Total-P,0.86 [0.82-0.90],8.191e-04,***,Total-Concentration of Lipoprotein Particles
HDL-C,0.85 [0.81-0.89],3.216e-04,***,HDL Cholesterol
HDL-CE,0.85 [0.81-0.89],2.538e-04,***,Cholesteryl Esters in HDL
