Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.38 [1.34-1.42],6.008e-86,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.37 [1.33-1.42],2.352e-81,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.35 [1.31-1.40],3.261e-80,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.34 [1.29-1.38],2.357e-58,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.33 [1.29-1.38],1.832e-59,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.29 [1.24-1.33],2.552e-42,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.28 [1.23-1.32],1.182e-39,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.26 [1.22-1.31],7.480e-41,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.26 [1.22-1.30],1.844e-43,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.23 [1.19-1.27],1.980e-26,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.20 [1.17-1.25],1.899e-22,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-PL%,1.20 [1.16-1.24],3.571e-24,***,Phospholipids to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.20 [1.16-1.25],1.221e-15,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-PL%,1.17 [1.13-1.21],5.004e-14,***,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-TG%,1.16 [1.12-1.20],1.333e-12,***,Triglycerides to Total-Lipids in Small HDL percentage
GlycA,1.14 [1.10-1.18],7.894e-08,***,Glycoprotein Acetyls
L-HDL-TG%,1.14 [1.10-1.18],1.715e-08,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.13 [1.09-1.17],1.659e-07,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.13 [1.09-1.17],1.186e-06,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL%,1.12 [1.08-1.16],3.488e-05,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,1.11 [1.07-1.15],3.167e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
Glu-lactate,1.10 [1.07-1.14],0.001,**,Glucose-lactate
TG/PG,1.10 [1.06-1.14],0.023,*,Triglycerides to Phosphoglycerides ratio
Pyruvate,1.10 [1.06-1.13],0.003,**,Pyruvate
S-HDL-TG,1.10 [1.06-1.13],0.004,**,Triglycerides in Small HDL
XS-VLDL-TG,1.09 [1.06-1.13],0.003,**,Triglycerides in Very Small VLDL
SFA%,1.09 [1.06-1.13],0.012,*,Saturated Fatty Acids to Total-Fatty Acids percentage
Lactate,1.09 [1.06-1.13],0.022,*,Lactate
M-HDL-TG,1.09 [1.06-1.13],0.007,**,Triglycerides in Medium HDL
HDL-TG,1.09 [1.06-1.12],0.026,*,Triglycerides in HDL
L-LDL-PL%,0.92 [0.89-0.95],0.026,*,Phospholipids to Total-Lipids in Large LDL percentage
XL-HDL-C%,0.91 [0.88-0.94],0.028,*,Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-FC%,0.91 [0.88-0.94],0.017,*,Free Cholesterol to Total-Lipids in Small HDL percentage
VLDL-P,0.91 [0.88-0.94],0.001,**,Concentration of VLDL Particles
L-VLDL-CE,0.90 [0.88-0.93],7.151e-04,***,Cholesteryl Esters in Large VLDL
XS-VLDL-L,0.90 [0.87-0.93],3.032e-04,***,Total-Lipids in Very Small VLDL
XL-VLDL-CE,0.90 [0.87-0.93],3.225e-04,***,Cholesteryl Esters in Very Large VLDL
HDL-FC,0.90 [0.87-0.94],0.018,*,Free Cholesterol in HDL
XL-HDL-L,0.90 [0.87-0.94],0.035,*,Total-Lipids in Very Large HDL
M-LDL-CE%,0.90 [0.87-0.93],2.243e-05,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-VLDL-PL%,0.90 [0.87-0.93],2.788e-06,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-LDL-CE%,0.90 [0.87-0.93],2.170e-06,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-HDL-C,0.90 [0.86-0.93],0.007,**,Cholesterol in Large HDL
Albumin,0.89 [0.87-0.92],2.062e-06,***,Albumin
HDL-P,0.89 [0.86-0.93],1.181e-04,***,Concentration of HDL Particles
L-HDL-CE,0.89 [0.86-0.93],0.003,**,Cholesteryl Esters in Large HDL
XS-VLDL-P,0.89 [0.86-0.92],3.717e-06,***,Concentration of Very Small VLDL Particles
S-LDL-CE%,0.89 [0.86-0.92],1.242e-06,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
VLDL-FC,0.89 [0.86-0.92],1.188e-06,***,Free Cholesterol in VLDL
S-HDL-P,0.89 [0.86-0.92],1.371e-06,***,Concentration of Small HDL Particles
Phosphoglyc,0.89 [0.86-0.92],9.496e-07,***,Phosphoglycerides
XL-HDL-P,0.89 [0.85-0.92],2.474e-04,***,Concentration of Very Large HDL Particles
S-HDL-C,0.88 [0.85-0.91],1.234e-07,***,Cholesterol in Small HDL
XS-VLDL-FC,0.88 [0.85-0.91],5.127e-08,***,Free Cholesterol in Very Small VLDL
XL-HDL-FC,0.88 [0.85-0.91],6.705e-06,***,Free Cholesterol in Very Large HDL
HDL-C,0.88 [0.85-0.91],6.581e-06,***,HDL Cholesterol
M-HDL-CE%,0.88 [0.85-0.91],4.322e-10,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
HDL-CE,0.88 [0.85-0.91],3.318e-06,***,Cholesteryl Esters in HDL
S-VLDL-CE,0.88 [0.85-0.91],3.326e-09,***,Cholesteryl Esters in Small VLDL
S-HDL-CE,0.88 [0.85-0.91],4.856e-09,***,Cholesteryl Esters in Small HDL
PC,0.87 [0.84-0.90],2.393e-09,***,Phosphatidylcholines
L-VLDL-C%,0.87 [0.84-0.90],3.047e-11,***,Cholesterol to Total-Lipids in Large VLDL percentage
M-VLDL-L,0.87 [0.84-0.90],2.259e-11,***,Total-Lipids in Medium VLDL
S-VLDL-PL,0.87 [0.84-0.90],2.558e-11,***,Phospholipids in Small VLDL
XL-HDL-C,0.87 [0.83-0.90],1.294e-07,***,Cholesterol in Very Large HDL
XL-HDL-CE,0.87 [0.83-0.90],1.773e-07,***,Cholesteryl Esters in Very Large HDL
Total-P,0.86 [0.83-0.90],1.538e-10,***,Total-Concentration of Lipoprotein Particles
S-VLDL-C,0.86 [0.83-0.89],3.456e-14,***,Cholesterol in Small VLDL
M-HDL-C%,0.86 [0.83-0.89],3.732e-15,***,Cholesterol to Total-Lipids in Medium HDL percentage
ApoB/ApoA1,0.86 [0.83-0.89],2.007e-14,***,Apolipoprotein B to Apolipoprotein A1 ratio
Cholines,0.86 [0.83-0.89],2.021e-13,***,Total-Cholines
L-HDL-FC%,0.86 [0.83-0.88],2.489e-18,***,Free Cholesterol to Total-Lipids in Large HDL percentage
VLDL-C,0.85 [0.83-0.88],5.781e-16,***,VLDL Cholesterol
XL-VLDL-FC%,0.85 [0.82-0.88],5.437e-14,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-LDL-FC%,0.85 [0.83-0.88],3.593e-23,***,Free Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-CE%,0.85 [0.82-0.88],6.313e-20,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-VLDL-CE%,0.85 [0.82-0.88],8.024e-17,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-VLDL-P,0.85 [0.82-0.88],4.053e-17,***,Concentration of Medium VLDL Particles
XL-HDL-CE%,0.84 [0.82-0.87],2.131e-21,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-LDL-FC%,0.84 [0.82-0.87],1.164e-21,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-PL,0.84 [0.81-0.87],6.710e-19,***,Phospholipids in Medium VLDL
Unsaturation,0.84 [0.81-0.87],1.500e-18,***,Degree of Unsaturation
Total-PL,0.84 [0.81-0.87],1.815e-18,***,Total-Phospholipids in Lipoprotein Particles
M-HDL-FC%,0.84 [0.81-0.87],3.140e-17,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-CE%,0.84 [0.81-0.86],2.468e-26,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-VLDL-CE%,0.84 [0.81-0.86],2.667e-25,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Omega-6%,0.84 [0.81-0.86],1.404e-23,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
VLDL-CE,0.84 [0.81-0.86],8.852e-22,***,Cholesteryl Esters in VLDL
PUFA%,0.83 [0.81-0.86],9.114e-24,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.83 [0.81-0.86],1.818e-26,***,Free Cholesterol to Total-Lipids in IDL percentage
Total-L,0.83 [0.80-0.86],1.440e-23,***,Total-Lipids in Lipoprotein Particles
S-VLDL-FC,0.83 [0.80-0.86],1.866e-22,***,Free Cholesterol in Small VLDL
XL-VLDL-CE%,0.83 [0.80-0.86],1.083e-20,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,0.83 [0.80-0.86],5.382e-20,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XS-VLDL-FC%,0.83 [0.81-0.85],8.819e-32,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-C%,0.83 [0.80-0.86],1.107e-26,***,Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-C,0.83 [0.80-0.86],2.347e-22,***,Cholesterol in Very Small VLDL
PUFA,0.83 [0.80-0.86],8.883e-24,***,Polyunsaturated Fatty Acids
L-HDL-C%,0.83 [0.80-0.85],3.515e-31,***,Cholesterol to Total-Lipids in Large HDL percentage
SM,0.82 [0.79-0.85],5.835e-23,***,Sphingomyelins
M-VLDL-FC,0.82 [0.80-0.85],1.973e-25,***,Free Cholesterol in Medium VLDL
S-LDL-P,0.82 [0.79-0.84],4.553e-27,***,Concentration of Small LDL Particles
S-LDL-PL,0.81 [0.79-0.84],1.157e-29,***,Phospholipids in Small LDL
Omega-6,0.81 [0.79-0.84],2.176e-29,***,Omega-6 Fatty Acids
PUFA/MUFA,0.81 [0.79-0.84],1.102e-27,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-LDL-P,0.81 [0.79-0.84],5.678e-29,***,Concentration of Large LDL Particles
XS-VLDL-CE,0.81 [0.78-0.84],1.820e-28,***,Cholesteryl Esters in Very Small VLDL
M-VLDL-CE%,0.81 [0.79-0.83],8.061e-47,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-CE,0.81 [0.78-0.83],1.472e-31,***,Cholesteryl Esters in Medium LDL
S-LDL-CE,0.81 [0.78-0.83],2.361e-31,***,Cholesteryl Esters in Small LDL
LDL-P,0.81 [0.78-0.83],4.263e-31,***,Concentration of LDL Particles
S-LDL-L,0.81 [0.78-0.83],8.811e-33,***,Total-Lipids in Small LDL
M-LDL-P,0.80 [0.78-0.83],3.771e-31,***,Concentration of Medium LDL Particles
M-LDL-PL,0.80 [0.78-0.83],1.715e-32,***,Phospholipids in Medium LDL
M-LDL-L,0.80 [0.78-0.83],6.094e-34,***,Total-Lipids in Medium LDL
ApoB,0.80 [0.78-0.83],9.517e-35,***,Apolipoprotein B
LA,0.80 [0.77-0.82],1.588e-36,***,Linoleic Acid
S-VLDL-C%,0.80 [0.77-0.82],8.295e-43,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-PL%,0.80 [0.77-0.82],4.442e-44,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Remnant-C,0.79 [0.77-0.82],5.623e-40,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-C,0.79 [0.77-0.82],2.399e-38,***,Cholesterol in Medium LDL
M-VLDL-C%,0.79 [0.77-0.82],1.095e-47,***,Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-PL,0.79 [0.77-0.82],9.421e-37,***,Phospholipids in IDL
M-VLDL-FC%,0.79 [0.77-0.81],5.156e-46,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-C,0.79 [0.76-0.82],6.400e-39,***,Cholesterol in Small LDL
LDL-CE,0.79 [0.76-0.81],1.918e-41,***,Cholesteryl Esters in LDL
LDL-L,0.79 [0.76-0.81],5.335e-43,***,Total-Lipids in LDL
IDL-P,0.79 [0.76-0.81],1.762e-39,***,Concentration of IDL Particles
L-LDL-CE,0.78 [0.76-0.81],2.079e-42,***,Cholesteryl Esters in Large LDL
M-VLDL-C,0.78 [0.76-0.81],5.968e-42,***,Cholesterol in Medium VLDL
L-LDL-L,0.78 [0.76-0.81],1.279e-44,***,Total-Lipids in Large LDL
Non-HDL-C,0.78 [0.76-0.81],7.742e-47,***,Total-Cholesterol Minus HDL-C
LDL-PL,0.78 [0.76-0.81],2.609e-44,***,Phospholipids in LDL
L-LDL-FC%,0.78 [0.76-0.80],1.120e-53,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Total-FC,0.78 [0.76-0.81],3.185e-44,***,Total-Free Cholesterol
LDL-C,0.78 [0.75-0.80],1.224e-47,***,LDL Cholesterol
IDL-L,0.78 [0.75-0.80],4.786e-47,***,Total-Lipids in IDL
L-LDL-C,0.77 [0.75-0.80],4.103e-48,***,Cholesterol in Large LDL
Total-C,0.77 [0.75-0.80],1.527e-50,***,Total-Cholesterol
S-LDL-FC,0.77 [0.75-0.80],2.922e-50,***,Free Cholesterol in Small LDL
L-LDL-PL,0.77 [0.74-0.80],3.241e-49,***,Phospholipids in Large LDL
Total-CE,0.77 [0.74-0.79],4.609e-51,***,Total-Esterified Cholesterol
M-LDL-FC,0.77 [0.74-0.79],1.513e-49,***,Free Cholesterol in Medium LDL
LA%,0.77 [0.74-0.79],9.311e-56,***,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-CE,0.77 [0.74-0.79],2.447e-50,***,Cholesteryl Esters in Medium VLDL
IDL-CE%,0.76 [0.74-0.79],8.705e-67,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Clinical LDL-C,0.76 [0.74-0.79],2.041e-58,***,Clinical LDL Cholesterol
S-VLDL-FC%,0.76 [0.74-0.78],4.831e-62,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-FC,0.76 [0.74-0.79],5.213e-52,***,Free Cholesterol in IDL
S-VLDL-PL%,0.76 [0.74-0.79],1.859e-57,***,Phospholipids to Total-Lipids in Small VLDL percentage
IDL-CE,0.76 [0.73-0.78],8.906e-56,***,Cholesteryl Esters in IDL
LDL-FC,0.76 [0.73-0.78],1.895e-56,***,Free Cholesterol in LDL
IDL-C,0.76 [0.73-0.78],4.250e-57,***,Cholesterol in IDL
M-LDL-C%,0.76 [0.74-0.78],2.813e-79,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC,0.75 [0.73-0.78],2.943e-56,***,Free Cholesterol in Large LDL
IDL-C%,0.75 [0.73-0.77],1.626e-79,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.75 [0.73-0.77],1.279e-70,***,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.75 [0.73-0.77],1.997e-72,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.75 [0.73-0.77],1.835e-74,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-LDL-C%,0.75 [0.73-0.77],2.894e-74,***,Cholesterol to Total-Lipids in Small LDL percentage
