Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.11 [1.08-1.15],1.748e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.09 [1.06-1.13],0.016,*,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.09 [1.06-1.13],0.017,*,Triglycerides to Total-Lipids in Large LDL percentage
S-LDL-PL%,1.09 [1.06-1.13],0.008,**,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.09 [1.05-1.12],0.085,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL,0.92 [0.89-0.95],0.045,*,Phospholipids in Small HDL
S-HDL-L,0.92 [0.89-0.95],0.014,*,Total-Lipids in Small HDL
Phosphoglyc,0.91 [0.88-0.94],0.026,*,Phosphoglycerides
IDL-C%,0.91 [0.88-0.94],0.008,**,Cholesterol to Total-Lipids in IDL percentage
Total-C,0.91 [0.88-0.94],0.008,**,Total-Cholesterol
S-LDL-CE%,0.91 [0.88-0.94],0.002,**,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Total-PL,0.91 [0.88-0.94],0.010,*,Total-Phospholipids in Lipoprotein Particles
M-HDL-L,0.91 [0.88-0.94],0.007,**,Total-Lipids in Medium HDL
M-HDL-FC,0.91 [0.88-0.94],0.009,**,Free Cholesterol in Medium HDL
Cholines,0.91 [0.88-0.94],0.006,**,Total-Cholines
Total-CE,0.91 [0.88-0.94],0.003,**,Total-Esterified Cholesterol
S-HDL-P,0.91 [0.88-0.94],7.781e-04,***,Concentration of Small HDL Particles
HDL-L,0.91 [0.88-0.94],0.011,*,Total-Lipids in HDL
M-HDL-P,0.91 [0.88-0.94],0.002,**,Concentration of Medium HDL Particles
S-HDL-CE,0.91 [0.88-0.93],1.805e-04,***,Cholesteryl Esters in Small HDL
S-HDL-C,0.91 [0.88-0.93],2.283e-04,***,Cholesterol in Small HDL
M-HDL-C,0.90 [0.87-0.93],7.211e-04,***,Cholesterol in Medium HDL
M-HDL-CE,0.90 [0.87-0.93],5.921e-04,***,Cholesteryl Esters in Medium HDL
ApoA1,0.90 [0.87-0.93],5.882e-04,***,Apolipoprotein A1
HDL-C,0.90 [0.87-0.93],0.002,**,HDL Cholesterol
HDL-CE,0.90 [0.87-0.93],7.070e-04,***,Cholesteryl Esters in HDL
M-LDL-C%,0.90 [0.87-0.93],1.915e-06,***,Cholesterol to Total-Lipids in Medium LDL percentage
HDL-P,0.89 [0.86-0.92],6.891e-06,***,Concentration of HDL Particles
Total-P,0.89 [0.86-0.92],2.068e-06,***,Total-Concentration of Lipoprotein Particles
S-LDL-C%,0.88 [0.86-0.91],6.089e-09,***,Cholesterol to Total-Lipids in Small LDL percentage
