Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.14 [1.10-1.18],3.006e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.14 [1.10-1.18],1.320e-06,***,Phospholipids to Total-Lipids in Small LDL percentage
L-LDL-TG%,1.12 [1.08-1.16],1.573e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.11 [1.08-1.15],1.801e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.11 [1.07-1.15],0.001,**,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.11 [1.07-1.14],0.002,**,Phospholipids to Total-Lipids in IDL percentage
ApoB/ApoA1,0.91 [0.88-0.94],0.023,*,Apolipoprotein B to Apolipoprotein A1 ratio
L-VLDL-L,0.90 [0.87-0.94],0.020,*,Total-Lipids in Large VLDL
XS-VLDL-FC,0.90 [0.87-0.94],0.009,**,Free Cholesterol in Very Small VLDL
XS-VLDL-L,0.90 [0.87-0.94],0.006,**,Total-Lipids in Very Small VLDL
M-VLDL-TG,0.90 [0.87-0.93],0.005,**,Triglycerides in Medium VLDL
XS-VLDL-P,0.90 [0.87-0.93],0.003,**,Concentration of Very Small VLDL Particles
S-HDL-PL,0.90 [0.87-0.93],0.005,**,Phospholipids in Small HDL
IDL-C%,0.90 [0.87-0.93],2.403e-05,***,Cholesterol to Total-Lipids in IDL percentage
L-VLDL-FC,0.90 [0.87-0.93],0.007,**,Free Cholesterol in Large VLDL
M-LDL-CE%,0.90 [0.87-0.93],9.350e-04,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.90 [0.87-0.93],2.806e-04,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
HDL-P,0.90 [0.86-0.93],0.008,**,Concentration of HDL Particles
S-VLDL-P,0.90 [0.86-0.93],6.957e-04,***,Concentration of Small VLDL Particles
SFA,0.89 [0.86-0.93],7.056e-05,***,Saturated Fatty Acids
M-LDL-C%,0.89 [0.87-0.92],5.783e-07,***,Cholesterol to Total-Lipids in Medium LDL percentage
XL-VLDL-C,0.89 [0.86-0.93],2.816e-04,***,Cholesterol in Very Large VLDL
VLDL-L,0.89 [0.86-0.92],5.710e-05,***,Total-Lipids in VLDL
XS-VLDL-C,0.89 [0.86-0.92],6.181e-05,***,Cholesterol in Very Small VLDL
L-VLDL-C,0.89 [0.86-0.92],1.470e-04,***,Cholesterol in Large VLDL
IDL-CE%,0.89 [0.86-0.92],1.001e-07,***,Cholesteryl Esters to Total-Lipids in IDL percentage
VLDL-PL,0.89 [0.86-0.92],1.238e-05,***,Phospholipids in VLDL
S-HDL-L,0.89 [0.86-0.92],2.905e-05,***,Total-Lipids in Small HDL
XS-VLDL-CE,0.89 [0.86-0.92],1.722e-05,***,Cholesteryl Esters in Very Small VLDL
S-VLDL-L,0.89 [0.86-0.92],1.565e-05,***,Total-Lipids in Small VLDL
VLDL-P,0.88 [0.85-0.92],7.095e-06,***,Concentration of VLDL Particles
L-VLDL-CE,0.88 [0.85-0.92],8.270e-06,***,Cholesteryl Esters in Large VLDL
S-VLDL-CE,0.88 [0.85-0.92],3.347e-06,***,Cholesteryl Esters in Small VLDL
Total-FA,0.88 [0.85-0.91],5.076e-07,***,Total-Fatty Acids
