Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.10 [1.09-1.11],3.611e-78,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.09 [1.08-1.10],1.268e-72,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.09 [1.08-1.10],2.013e-67,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.09 [1.08-1.10],1.025e-60,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.09 [1.08-1.10],1.135e-66,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.08 [1.07-1.09],4.282e-52,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.08 [1.07-1.09],5.231e-50,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.07 [1.06-1.08],4.912e-42,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,1.07 [1.06-1.08],9.149e-39,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.07 [1.06-1.08],2.984e-45,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.07 [1.06-1.08],1.427e-37,***,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,1.07 [1.06-1.08],2.848e-33,***,Glycoprotein Acetyls
XL-VLDL-TG%,1.06 [1.05-1.07],1.567e-26,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG%,1.06 [1.05-1.07],8.339e-24,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,1.05 [1.04-1.06],2.560e-19,***,Triglycerides to Phosphoglycerides ratio
IDL-PL%,1.05 [1.04-1.06],5.805e-20,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-TG%,1.05 [1.04-1.06],3.364e-15,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.05 [1.03-1.06],1.097e-13,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.04 [1.03-1.05],3.172e-13,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG,1.04 [1.03-1.05],1.806e-09,***,Triglycerides in Small HDL
XL-HDL-FC%,1.03 [1.02-1.05],1.117e-04,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,1.03 [1.02-1.04],6.366e-05,***,Average Diameter for VLDL Particles
XS-VLDL-TG,1.03 [1.02-1.04],1.156e-05,***,Triglycerides in Very Small VLDL
S-VLDL-TG,1.03 [1.02-1.04],6.744e-05,***,Triglycerides in Small VLDL
L-VLDL-PL%,1.03 [1.02-1.04],8.317e-04,***,Phospholipids to Total-Lipids in Large VLDL percentage
