Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.17 [1.14-1.21],6.585e-21,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.17 [1.14-1.21],7.067e-19,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.16 [1.12-1.20],1.405e-14,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.16 [1.12-1.19],9.760e-17,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.16 [1.12-1.19],1.444e-14,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.16 [1.12-1.19],1.979e-14,***,Glycoprotein Acetyls
S-LDL-TG%,1.15 [1.11-1.18],1.209e-14,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.14 [1.11-1.18],9.371e-15,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.14 [1.11-1.18],2.378e-12,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,1.14 [1.10-1.18],1.010e-10,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,1.14 [1.10-1.17],1.518e-11,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-HDL-TG%,1.14 [1.10-1.17],6.548e-11,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.14 [1.10-1.17],2.197e-10,***,Triglycerides to Total-Lipids in Large HDL percentage
S-VLDL-TG%,1.13 [1.10-1.17],1.934e-11,***,Triglycerides to Total-Lipids in Small VLDL percentage
TG/PG,1.13 [1.10-1.17],8.256e-10,***,Triglycerides to Phosphoglycerides ratio
M-HDL-TG%,1.12 [1.09-1.16],5.433e-09,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG,1.11 [1.08-1.15],6.323e-08,***,Triglycerides in Small HDL
L-HDL-PL%,1.11 [1.08-1.15],9.426e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.11 [1.07-1.14],3.114e-05,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG,1.11 [1.07-1.14],1.666e-06,***,Triglycerides in Small VLDL
VLDL-size,1.10 [1.07-1.14],1.453e-04,***,Average Diameter for VLDL Particles
XS-VLDL-TG,1.10 [1.07-1.13],2.983e-06,***,Triglycerides in Very Small VLDL
L-VLDL-PL%,1.10 [1.07-1.14],1.283e-04,***,Phospholipids to Total-Lipids in Large VLDL percentage
Total-TG,1.09 [1.06-1.13],5.183e-04,***,Total-Triglycerides
VLDL-TG,1.09 [1.06-1.12],0.002,**,Triglycerides in VLDL
XL-VLDL-TG,1.09 [1.06-1.12],0.001,**,Triglycerides in Very Large VLDL
XXL-VLDL-PL,1.09 [1.06-1.12],0.001,**,Phospholipids in Chylomicrons and Extremely Large VLDL
S-LDL-TG,1.09 [1.06-1.12],7.744e-04,***,Triglycerides in Small LDL
XXL-VLDL-P,1.09 [1.06-1.12],0.004,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
M-LDL-TG,1.09 [1.06-1.12],0.004,**,Triglycerides in Medium LDL
HDL-TG,1.09 [1.06-1.12],0.003,**,Triglycerides in HDL
