Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.14 [1.12-1.17],4.268e-21,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.14 [1.11-1.17],1.362e-19,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.13 [1.11-1.16],1.999e-18,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.13 [1.10-1.16],4.773e-14,***,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,1.12 [1.09-1.15],1.653e-12,***,Glycoprotein Acetyls
XS-VLDL-TG%,1.12 [1.09-1.15],2.801e-13,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.12 [1.09-1.15],1.534e-12,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,1.12 [1.09-1.15],4.977e-11,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.11 [1.08-1.14],3.750e-10,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.11 [1.08-1.14],6.914e-11,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.11 [1.08-1.14],1.160e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.11 [1.08-1.14],4.261e-10,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.09 [1.07-1.12],1.855e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-TG%,1.08 [1.05-1.11],5.400e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-TG%,1.08 [1.05-1.11],0.003,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-TG%,1.08 [1.05-1.11],0.005,**,Triglycerides to Total-Lipids in Large HDL percentage
IDL-PL%,1.07 [1.04-1.10],0.014,*,Phospholipids to Total-Lipids in IDL percentage
IDL-FC%,0.94 [0.91-0.96],0.019,*,Free Cholesterol to Total-Lipids in IDL percentage
S-VLDL-CE%,0.93 [0.91-0.96],0.005,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-VLDL-FC%,0.93 [0.91-0.96],0.045,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XS-VLDL-CE,0.93 [0.91-0.96],0.010,**,Cholesteryl Esters in Very Small VLDL
S-HDL-C,0.93 [0.91-0.95],0.008,**,Cholesterol in Small HDL
Total-L,0.93 [0.91-0.95],0.002,**,Total-Lipids in Lipoprotein Particles
S-LDL-PL,0.93 [0.91-0.95],9.073e-04,***,Phospholipids in Small LDL
S-LDL-FC%,0.93 [0.91-0.95],3.439e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-P,0.93 [0.91-0.95],0.001,**,Concentration of Medium LDL Particles
S-HDL-CE,0.93 [0.90-0.95],0.002,**,Cholesteryl Esters in Small HDL
ApoB,0.93 [0.91-0.95],3.370e-04,***,Apolipoprotein B
L-VLDL-CE%,0.93 [0.90-0.95],0.002,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-CE,0.93 [0.90-0.95],5.369e-04,***,Cholesteryl Esters in Medium LDL
LDL-P,0.93 [0.90-0.95],3.502e-04,***,Concentration of LDL Particles
XS-VLDL-FC%,0.93 [0.91-0.95],7.670e-05,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-L,0.93 [0.90-0.95],2.392e-04,***,Total-Lipids in Small LDL
L-LDL-P,0.93 [0.90-0.95],2.532e-04,***,Concentration of Large LDL Particles
S-LDL-CE,0.93 [0.90-0.95],2.653e-04,***,Cholesteryl Esters in Small LDL
Cholines,0.93 [0.90-0.95],0.002,**,Total-Cholines
XL-HDL-CE,0.93 [0.90-0.95],0.050,*,Cholesteryl Esters in Very Large HDL
PUFA,0.93 [0.90-0.95],4.732e-04,***,Polyunsaturated Fatty Acids
HDL-P,0.93 [0.90-0.95],0.004,**,Concentration of HDL Particles
Omega-6,0.92 [0.90-0.95],2.310e-04,***,Omega-6 Fatty Acids
LA,0.92 [0.90-0.95],1.243e-04,***,Linoleic Acid
M-LDL-L,0.92 [0.90-0.95],8.911e-05,***,Total-Lipids in Medium LDL
Remnant-C,0.92 [0.90-0.95],4.882e-05,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-PL,0.92 [0.90-0.95],4.143e-04,***,Total-Phospholipids in Lipoprotein Particles
M-LDL-PL,0.92 [0.90-0.95],6.507e-05,***,Phospholipids in Medium LDL
L-HDL-CE,0.92 [0.90-0.95],0.024,*,Cholesteryl Esters in Large HDL
Omega-6%,0.92 [0.90-0.95],1.388e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-HDL-CE%,0.92 [0.90-0.94],2.271e-05,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
IDL-P,0.92 [0.90-0.94],9.895e-06,***,Concentration of IDL Particles
S-HDL-CE%,0.92 [0.90-0.94],6.670e-06,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-C,0.92 [0.90-0.94],6.063e-06,***,Cholesterol in Medium LDL
M-LDL-FC%,0.92 [0.90-0.94],6.844e-06,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C,0.92 [0.90-0.94],3.113e-06,***,Cholesterol in Small LDL
M-VLDL-C,0.92 [0.90-0.94],1.900e-06,***,Cholesterol in Medium VLDL
Total-P,0.92 [0.89-0.94],3.836e-05,***,Total-Concentration of Lipoprotein Particles
IDL-PL,0.92 [0.89-0.94],1.217e-06,***,Phospholipids in IDL
LDL-CE,0.91 [0.89-0.94],2.196e-07,***,Cholesteryl Esters in LDL
Non-HDL-C,0.91 [0.89-0.94],1.223e-07,***,Total-Cholesterol Minus HDL-C
SM,0.91 [0.89-0.94],6.976e-06,***,Sphingomyelins
LDL-L,0.91 [0.89-0.94],1.044e-07,***,Total-Lipids in LDL
HDL-C,0.91 [0.89-0.94],8.634e-05,***,HDL Cholesterol
XL-VLDL-C%,0.91 [0.89-0.94],2.690e-06,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-PL%,0.91 [0.89-0.94],5.580e-08,***,Phospholipids to Total-Lipids in Medium VLDL percentage
LDL-PL,0.91 [0.89-0.94],5.644e-08,***,Phospholipids in LDL
XL-VLDL-CE%,0.91 [0.89-0.94],8.125e-07,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
PUFA%,0.91 [0.89-0.94],3.641e-07,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
HDL-CE,0.91 [0.89-0.94],3.091e-05,***,Cholesteryl Esters in HDL
S-VLDL-C%,0.91 [0.89-0.93],8.749e-09,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-CE,0.91 [0.89-0.93],1.715e-08,***,Cholesteryl Esters in Large LDL
L-HDL-CE%,0.91 [0.89-0.93],1.394e-08,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-HDL-C%,0.91 [0.89-0.93],7.515e-09,***,Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-L,0.91 [0.89-0.93],6.228e-09,***,Total-Lipids in Large LDL
Unsaturation,0.91 [0.89-0.93],2.341e-07,***,Degree of Unsaturation
LDL-C,0.91 [0.89-0.93],3.780e-09,***,LDL Cholesterol
Total-FC,0.91 [0.89-0.93],6.695e-09,***,Total-Free Cholesterol
IDL-L,0.91 [0.89-0.93],4.585e-09,***,Total-Lipids in IDL
