Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.46 [1.42-1.49],6.102e-205,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.45 [1.42-1.48],4.099e-233,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.43 [1.40-1.47],2.989e-193,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.41 [1.38-1.44],5.658e-198,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.39 [1.36-1.43],2.547e-145,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.36 [1.33-1.40],1.361e-124,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG%,1.36 [1.33-1.39],2.508e-163,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.32 [1.29-1.35],3.790e-116,***,Phospholipids to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.29 [1.25-1.33],8.428e-58,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-PL%,1.29 [1.26-1.31],5.844e-107,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.26 [1.23-1.29],1.116e-78,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-PL%,1.26 [1.23-1.29],2.568e-71,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.25 [1.22-1.28],1.424e-63,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL%,1.24 [1.21-1.27],3.065e-50,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-TG%,1.24 [1.21-1.27],1.973e-72,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.21 [1.18-1.24],3.847e-44,***,Triglycerides to Total-Lipids in Small HDL percentage
MUFA%,1.18 [1.15-1.21],1.553e-36,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG%,1.17 [1.14-1.20],7.804e-34,***,Triglycerides to Total-Lipids in Large HDL percentage
Ala,1.16 [1.13-1.19],1.840e-19,***,Alanine
Creatinine,1.16 [1.13-1.19],9.555e-27,***,Creatinine
TG/PG,1.15 [1.12-1.18],5.400e-25,***,Triglycerides to Phosphoglycerides ratio
