Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.13 [1.09-1.16],9.092e-09,***,Phospholipids to Total-Lipids in Very Large HDL percentage
S-HDL-PL%,1.11 [1.09-1.14],5.684e-13,***,Phospholipids to Total-Lipids in Small HDL percentage
HDL-size,1.10 [1.08-1.13],2.886e-10,***,Average Diameter for HDL Particles
M-LDL-TG%,1.10 [1.07-1.12],1.112e-10,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.10 [1.07-1.13],1.383e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.10 [1.07-1.12],1.589e-08,***,Triglycerides to Total-Lipids in Large LDL percentage
S-LDL-PL%,1.09 [1.06-1.11],1.851e-07,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,1.08 [1.06-1.11],7.785e-07,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-PL,1.08 [1.06-1.11],5.947e-07,***,Phospholipids in Very Large HDL
GlycA,1.08 [1.05-1.11],4.377e-04,***,Glycoprotein Acetyls
L-HDL-PL,1.07 [1.05-1.10],0.001,**,Phospholipids in Large HDL
XL-HDL-L,1.07 [1.05-1.10],1.711e-04,***,Total-Lipids in Very Large HDL
L-HDL-L,1.07 [1.05-1.10],0.004,**,Total-Lipids in Large HDL
IDL-TG%,1.07 [1.05-1.10],0.004,**,Triglycerides to Total-Lipids in IDL percentage
L-HDL-FC,1.07 [1.05-1.09],0.003,**,Free Cholesterol in Large HDL
L-HDL-C,1.07 [1.04-1.09],0.010,*,Cholesterol in Large HDL
L-HDL-CE,1.07 [1.04-1.09],0.013,*,Cholesteryl Esters in Large HDL
Gly,1.07 [1.04-1.09],4.686e-04,***,Glycine
L-HDL-P,1.07 [1.04-1.09],0.021,*,Concentration of Large HDL Particles
XL-HDL-CE,1.06 [1.04-1.09],0.036,*,Cholesteryl Esters in Very Large HDL
XL-HDL-C,1.06 [1.04-1.09],0.043,*,Cholesterol in Very Large HDL
IDL-PL,0.94 [0.92-0.96],0.026,*,Phospholipids in IDL
S-HDL-CE%,0.94 [0.92-0.96],0.032,*,Cholesteryl Esters to Total-Lipids in Small HDL percentage
His,0.94 [0.92-0.96],0.023,*,Histidine
LA,0.94 [0.92-0.96],0.008,**,Linoleic Acid
L-LDL-CE%,0.94 [0.91-0.96],9.618e-04,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Total-TG,0.94 [0.91-0.96],0.016,*,Total-Triglycerides
DHA,0.93 [0.91-0.96],0.004,**,Docosahexaenoic Acid
Omega-6,0.93 [0.91-0.95],0.001,**,Omega-6 Fatty Acids
S-HDL-FC,0.93 [0.91-0.95],0.001,**,Free Cholesterol in Small HDL
Omega-3,0.93 [0.91-0.95],2.168e-04,***,Omega-3 Fatty Acids
XL-VLDL-TG,0.93 [0.91-0.95],0.005,**,Triglycerides in Very Large VLDL
IDL-L,0.93 [0.91-0.95],1.035e-04,***,Total-Lipids in IDL
M-VLDL-CE,0.93 [0.91-0.95],1.364e-05,***,Cholesteryl Esters in Medium VLDL
IDL-FC,0.93 [0.91-0.95],2.912e-05,***,Free Cholesterol in IDL
IDL-P,0.93 [0.91-0.95],7.963e-06,***,Concentration of IDL Particles
S-VLDL-CE,0.93 [0.91-0.95],8.512e-06,***,Cholesteryl Esters in Small VLDL
S-HDL-L,0.93 [0.91-0.95],1.061e-04,***,Total-Lipids in Small HDL
