Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.530 [0.485 - 0.571],0.505 [0.503 - 0.507],0.503 [0.429 - 0.571],0.505 [0.503 - 0.507],0.001 [0.001 - 0.001],0.008 [-0.067 - 0.077],0.002 [0.001 - 0.002]
Demographic,0.657 [0.624 - 0.695],0.598 [0.596 - 0.600],0.604 [0.528 - 0.681],0.598 [0.596 - 0.600],0.001 [0.001 - 0.002],0.202 [0.127 - 0.279],0.003 [0.002 - 0.003]
Metabolite+Demographic,0.670 [0.639 - 0.704],0.620 [0.618 - 0.622],0.616 [0.562 - 0.692],0.620 [0.618 - 0.622],0.001 [0.001 - 0.002],0.238 [0.182 - 0.312],0.003 [0.002 - 0.003]
