Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.525 [0.505 - 0.547],0.533 [0.530 - 0.535],0.530 [0.502 - 0.573],0.533 [0.530 - 0.535],0.004 [0.003 - 0.004],0.063 [0.036 - 0.105],0.007 [0.007 - 0.008]
Demographic,0.662 [0.642 - 0.684],0.627 [0.625 - 0.629],0.626 [0.589 - 0.667],0.627 [0.625 - 0.629],0.006 [0.005 - 0.006],0.252 [0.216 - 0.295],0.011 [0.010 - 0.012]
Metabolite+Demographic,0.657 [0.634 - 0.677],0.624 [0.622 - 0.625],0.623 [0.591 - 0.656],0.624 [0.622 - 0.625],0.005 [0.005 - 0.006],0.247 [0.215 - 0.280],0.011 [0.010 - 0.012]
