Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.574 [0.545 - 0.608],0.550 [0.548 - 0.553],0.552 [0.493 - 0.608],0.550 [0.548 - 0.553],0.002 [0.002 - 0.002],0.102 [0.043 - 0.159],0.004 [0.004 - 0.005]
Demographic,0.651 [0.623 - 0.673],0.601 [0.599 - 0.602],0.600 [0.549 - 0.646],0.601 [0.599 - 0.602],0.003 [0.002 - 0.003],0.201 [0.151 - 0.246],0.005 [0.004 - 0.006]
Metabolite+Demographic,0.641 [0.612 - 0.665],0.598 [0.596 - 0.600],0.594 [0.542 - 0.642],0.598 [0.596 - 0.600],0.003 [0.002 - 0.003],0.192 [0.140 - 0.239],0.005 [0.004 - 0.006]
