Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.735 [0.711 - 0.756],0.674 [0.672 - 0.676],0.672 [0.624 - 0.707],0.674 [0.672 - 0.676],0.005 [0.004 - 0.005],0.347 [0.298 - 0.382],0.010 [0.009 - 0.011]
Demographic,0.717 [0.693 - 0.732],0.653 [0.651 - 0.655],0.663 [0.619 - 0.698],0.653 [0.651 - 0.655],0.004 [0.004 - 0.005],0.317 [0.272 - 0.352],0.009 [0.008 - 0.010]
Metabolite+Demographic,0.746 [0.721 - 0.767],0.694 [0.692 - 0.696],0.694 [0.645 - 0.729],0.694 [0.692 - 0.696],0.005 [0.005 - 0.006],0.389 [0.339 - 0.423],0.011 [0.009 - 0.012]
