Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.720 [0.686 - 0.750],0.659 [0.657 - 0.661],0.661 [0.610 - 0.711],0.659 [0.657 - 0.661],0.003 [0.002 - 0.003],0.321 [0.268 - 0.370],0.005 [0.004 - 0.006]
Demographic,0.694 [0.665 - 0.725],0.632 [0.630 - 0.635],0.632 [0.581 - 0.696],0.632 [0.630 - 0.635],0.002 [0.002 - 0.003],0.264 [0.214 - 0.327],0.004 [0.004 - 0.005]
Metabolite+Demographic,0.759 [0.733 - 0.789],0.698 [0.697 - 0.700],0.700 [0.643 - 0.755],0.699 [0.697 - 0.700],0.003 [0.003 - 0.003],0.398 [0.343 - 0.454],0.006 [0.005 - 0.007]
