Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.653 [0.617 - 0.695],0.624 [0.622 - 0.626],0.619 [0.547 - 0.705],0.624 [0.622 - 0.626],0.001 [0.001 - 0.001],0.243 [0.172 - 0.328],0.002 [0.002 - 0.003]
Demographic,0.588 [0.553 - 0.626],0.590 [0.587 - 0.592],0.585 [0.509 - 0.647],0.590 [0.587 - 0.592],0.001 [0.001 - 0.001],0.175 [0.098 - 0.238],0.002 [0.002 - 0.003]
Metabolite+Demographic,0.670 [0.637 - 0.703],0.635 [0.633 - 0.637],0.627 [0.567 - 0.702],0.635 [0.633 - 0.637],0.001 [0.001 - 0.002],0.261 [0.202 - 0.337],0.003 [0.002 - 0.003]
