Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.557 [0.510 - 0.612],0.518 [0.516 - 0.520],0.509 [0.447 - 0.596],0.518 [0.516 - 0.520],0.001 [0.000 - 0.001],0.028 [-0.035 - 0.113],0.001 [0.001 - 0.001]
Demographic,0.597 [0.542 - 0.647],0.584 [0.582 - 0.586],0.587 [0.507 - 0.666],0.584 [0.582 - 0.586],0.001 [0.001 - 0.001],0.170 [0.090 - 0.249],0.001 [0.001 - 0.002]
Metabolite+Demographic,0.595 [0.559 - 0.655],0.557 [0.555 - 0.560],0.543 [0.473 - 0.630],0.557 [0.555 - 0.560],0.001 [0.001 - 0.001],0.099 [0.032 - 0.188],0.001 [0.001 - 0.002]
