Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.467 [0.424 - 0.514],0.468 [0.466 - 0.470],0.464 [0.388 - 0.550],0.468 [0.466 - 0.470],0.000 [0.000 - 0.001],-0.068 [-0.144 - 0.018],0.001 [0.001 - 0.001]
Demographic,0.552 [0.502 - 0.594],0.532 [0.530 - 0.534],0.528 [0.430 - 0.615],0.532 [0.530 - 0.534],0.001 [0.000 - 0.001],0.061 [-0.037 - 0.148],0.001 [0.001 - 0.001]
Metabolite+Demographic,0.543 [0.496 - 0.592],0.536 [0.534 - 0.538],0.540 [0.444 - 0.634],0.536 [0.534 - 0.538],0.001 [0.000 - 0.001],0.076 [-0.020 - 0.169],0.001 [0.001 - 0.001]
