Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.446 [0.410 - 0.490],0.454 [0.452 - 0.456],0.457 [0.386 - 0.520],0.454 [0.452 - 0.456],0.001 [0.001 - 0.001],-0.090 [-0.159 - -0.027],0.001 [0.001 - 0.002]
Demographic,0.555 [0.520 - 0.592],0.556 [0.555 - 0.558],0.552 [0.488 - 0.611],0.556 [0.555 - 0.558],0.001 [0.001 - 0.001],0.108 [0.045 - 0.168],0.002 [0.002 - 0.003]
Metabolite+Demographic,0.532 [0.499 - 0.571],0.540 [0.538 - 0.542],0.543 [0.467 - 0.606],0.540 [0.538 - 0.542],0.001 [0.001 - 0.001],0.083 [0.007 - 0.148],0.002 [0.002 - 0.002]
