Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.507 [0.478 - 0.538],0.498 [0.496 - 0.501],0.503 [0.447 - 0.547],0.498 [0.496 - 0.501],0.002 [0.001 - 0.002],0.002 [-0.054 - 0.046],0.003 [0.003 - 0.004]
Demographic,0.570 [0.537 - 0.598],0.563 [0.560 - 0.565],0.568 [0.524 - 0.612],0.563 [0.560 - 0.565],0.002 [0.002 - 0.003],0.131 [0.087 - 0.175],0.004 [0.004 - 0.005]
Metabolite+Demographic,0.563 [0.533 - 0.598],0.543 [0.541 - 0.545],0.546 [0.502 - 0.594],0.543 [0.541 - 0.545],0.002 [0.002 - 0.002],0.089 [0.045 - 0.137],0.004 [0.004 - 0.005]
