Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.663 [0.623 - 0.696],0.608 [0.606 - 0.610],0.609 [0.552 - 0.666],0.608 [0.606 - 0.610],0.002 [0.001 - 0.002],0.217 [0.161 - 0.274],0.003 [0.003 - 0.004]
Demographic,0.613 [0.577 - 0.649],0.593 [0.591 - 0.596],0.590 [0.546 - 0.648],0.593 [0.592 - 0.596],0.002 [0.001 - 0.002],0.184 [0.138 - 0.242],0.003 [0.003 - 0.004]
Metabolite+Demographic,0.687 [0.642 - 0.726],0.628 [0.626 - 0.630],0.626 [0.567 - 0.693],0.628 [0.626 - 0.630],0.002 [0.002 - 0.002],0.255 [0.194 - 0.321],0.004 [0.003 - 0.004]
