Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.471 [0.446 - 0.502],0.495 [0.493 - 0.497],0.493 [0.444 - 0.538],0.495 [0.493 - 0.497],0.001 [0.001 - 0.002],-0.012 [-0.059 - 0.033],0.003 [0.002 - 0.003]
Demographic,0.452 [0.417 - 0.483],0.472 [0.470 - 0.474],0.471 [0.415 - 0.530],0.472 [0.470 - 0.474],0.001 [0.001 - 0.001],-0.057 [-0.113 - 0.002],0.003 [0.002 - 0.003]
Metabolite+Demographic,0.468 [0.439 - 0.497],0.485 [0.483 - 0.487],0.484 [0.429 - 0.530],0.485 [0.483 - 0.487],0.001 [0.001 - 0.002],-0.031 [-0.086 - 0.014],0.003 [0.002 - 0.003]
