Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.708 [0.682 - 0.732],0.653 [0.651 - 0.655],0.654 [0.614 - 0.695],0.653 [0.651 - 0.655],0.005 [0.004 - 0.005],0.308 [0.268 - 0.350],0.010 [0.009 - 0.010]
Demographic,0.589 [0.564 - 0.616],0.564 [0.562 - 0.566],0.567 [0.523 - 0.614],0.564 [0.562 - 0.566],0.003 [0.003 - 0.004],0.132 [0.087 - 0.177],0.007 [0.006 - 0.007]
Metabolite+Demographic,0.708 [0.684 - 0.732],0.657 [0.655 - 0.659],0.659 [0.617 - 0.692],0.657 [0.655 - 0.659],0.005 [0.005 - 0.005],0.317 [0.274 - 0.350],0.010 [0.009 - 0.011]
