Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.700 [0.658 - 0.752],0.674 [0.673 - 0.677],0.670 [0.598 - 0.774],0.674 [0.673 - 0.677],0.001 [0.001 - 0.001],0.344 [0.271 - 0.448],0.002 [0.002 - 0.003]
Demographic,0.900 [0.878 - 0.917],0.847 [0.846 - 0.849],0.844 [0.776 - 0.901],0.847 [0.846 - 0.849],0.003 [0.003 - 0.004],0.691 [0.623 - 0.749],0.006 [0.005 - 0.007]
Metabolite+Demographic,0.898 [0.872 - 0.920],0.836 [0.834 - 0.838],0.833 [0.776 - 0.900],0.836 [0.834 - 0.838],0.003 [0.002 - 0.003],0.670 [0.612 - 0.738],0.006 [0.004 - 0.007]
