Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.710 [0.683 - 0.741],0.672 [0.670 - 0.674],0.670 [0.624 - 0.713],0.672 [0.670 - 0.674],0.003 [0.003 - 0.004],0.342 [0.298 - 0.385],0.007 [0.006 - 0.008]
Demographic,0.684 [0.650 - 0.704],0.644 [0.642 - 0.646],0.650 [0.587 - 0.690],0.644 [0.642 - 0.646],0.003 [0.003 - 0.003],0.294 [0.231 - 0.334],0.006 [0.005 - 0.007]
Metabolite+Demographic,0.735 [0.708 - 0.760],0.685 [0.683 - 0.687],0.685 [0.642 - 0.731],0.685 [0.683 - 0.687],0.004 [0.003 - 0.004],0.371 [0.326 - 0.416],0.007 [0.006 - 0.008]
