Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.513 [0.468 - 0.571],0.524 [0.521 - 0.526],0.514 [0.405 - 0.607],0.524 [0.521 - 0.526],0.001 [0.000 - 0.001],0.037 [-0.071 - 0.132],0.001 [0.001 - 0.001]
Demographic,0.617 [0.559 - 0.666],0.609 [0.607 - 0.611],0.620 [0.517 - 0.713],0.609 [0.607 - 0.611],0.001 [0.001 - 0.001],0.230 [0.127 - 0.324],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.582 [0.529 - 0.621],0.541 [0.539 - 0.543],0.537 [0.454 - 0.612],0.541 [0.539 - 0.543],0.001 [0.000 - 0.001],0.078 [-0.006 - 0.153],0.001 [0.001 - 0.002]
