Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.601 [0.580 - 0.624],0.579 [0.577 - 0.581],0.575 [0.543 - 0.611],0.579 [0.577 - 0.581],0.004 [0.004 - 0.005],0.154 [0.122 - 0.190],0.009 [0.008 - 0.010]
Demographic,0.590 [0.564 - 0.611],0.570 [0.569 - 0.572],0.572 [0.531 - 0.607],0.570 [0.569 - 0.572],0.004 [0.004 - 0.005],0.143 [0.102 - 0.177],0.008 [0.008 - 0.009]
Metabolite+Demographic,0.603 [0.579 - 0.623],0.579 [0.577 - 0.581],0.579 [0.538 - 0.613],0.579 [0.577 - 0.581],0.004 [0.004 - 0.005],0.158 [0.118 - 0.191],0.009 [0.008 - 0.010]
