Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.620 [0.612 - 0.627],0.584 [0.582 - 0.586],0.585 [0.570 - 0.598],0.584 [0.582 - 0.587],0.035 [0.034 - 0.036],0.170 [0.154 - 0.182],0.066 [0.064 - 0.068]
Demographic,0.627 [0.619 - 0.634],0.594 [0.592 - 0.596],0.596 [0.577 - 0.608],0.594 [0.592 - 0.596],0.036 [0.035 - 0.038],0.189 [0.171 - 0.202],0.069 [0.066 - 0.071]
Metabolite+Demographic,0.648 [0.639 - 0.653],0.607 [0.605 - 0.609],0.608 [0.593 - 0.620],0.607 [0.605 - 0.609],0.038 [0.037 - 0.040],0.215 [0.201 - 0.227],0.072 [0.069 - 0.074]
