Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.466 [0.425 - 0.523],0.484 [0.482 - 0.486],0.483 [0.378 - 0.590],0.484 [0.482 - 0.486],0.001 [0.000 - 0.001],-0.033 [-0.138 - 0.074],0.001 [0.001 - 0.001]
Demographic,0.520 [0.465 - 0.572],0.522 [0.519 - 0.524],0.528 [0.448 - 0.600],0.522 [0.519 - 0.524],0.001 [0.001 - 0.001],0.050 [-0.032 - 0.121],0.001 [0.001 - 0.002]
Metabolite+Demographic,0.508 [0.457 - 0.555],0.500 [0.498 - 0.502],0.504 [0.431 - 0.596],0.500 [0.498 - 0.502],0.001 [0.000 - 0.001],0.004 [-0.070 - 0.096],0.001 [0.001 - 0.002]
