Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.495 [0.444 - 0.546],0.530 [0.528 - 0.533],0.530 [0.445 - 0.602],0.530 [0.528 - 0.533],0.001 [0.000 - 0.001],0.062 [-0.025 - 0.131],0.001 [0.001 - 0.001]
Demographic,0.565 [0.516 - 0.620],0.529 [0.528 - 0.531],0.540 [0.444 - 0.608],0.529 [0.528 - 0.531],0.001 [0.000 - 0.001],0.069 [-0.027 - 0.139],0.001 [0.001 - 0.002]
Metabolite+Demographic,0.527 [0.472 - 0.574],0.522 [0.520 - 0.525],0.524 [0.433 - 0.602],0.522 [0.520 - 0.525],0.001 [0.000 - 0.001],0.046 [-0.045 - 0.124],0.001 [0.001 - 0.001]
