Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.542 [0.487 - 0.582],0.509 [0.507 - 0.511],0.507 [0.410 - 0.569],0.509 [0.507 - 0.511],0.001 [0.000 - 0.001],0.015 [-0.081 - 0.078],0.001 [0.001 - 0.002]
Demographic,0.522 [0.482 - 0.569],0.537 [0.535 - 0.540],0.536 [0.466 - 0.623],0.537 [0.535 - 0.540],0.001 [0.001 - 0.001],0.074 [0.004 - 0.159],0.001 [0.001 - 0.002]
Metabolite+Demographic,0.531 [0.471 - 0.573],0.506 [0.505 - 0.509],0.508 [0.415 - 0.595],0.506 [0.505 - 0.509],0.001 [0.000 - 0.001],0.013 [-0.079 - 0.101],0.001 [0.001 - 0.002]
