Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.708 [0.661 - 0.762],0.675 [0.673 - 0.677],0.670 [0.582 - 0.746],0.675 [0.673 - 0.677],0.001 [0.001 - 0.001],0.345 [0.256 - 0.420],0.002 [0.002 - 0.003]
Demographic,0.894 [0.873 - 0.924],0.821 [0.819 - 0.822],0.823 [0.751 - 0.876],0.821 [0.819 - 0.822],0.002 [0.002 - 0.003],0.645 [0.573 - 0.697],0.005 [0.004 - 0.006]
Metabolite+Demographic,0.908 [0.888 - 0.940],0.849 [0.847 - 0.850],0.853 [0.796 - 0.908],0.849 [0.847 - 0.850],0.003 [0.003 - 0.004],0.702 [0.646 - 0.758],0.006 [0.005 - 0.007]
