Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.674 [0.636 - 0.716],0.635 [0.633 - 0.637],0.632 [0.575 - 0.699],0.635 [0.633 - 0.637],0.002 [0.002 - 0.002],0.267 [0.210 - 0.334],0.004 [0.003 - 0.004]
Demographic,0.675 [0.650 - 0.702],0.648 [0.646 - 0.650],0.650 [0.594 - 0.689],0.648 [0.646 - 0.650],0.002 [0.002 - 0.002],0.298 [0.243 - 0.337],0.004 [0.003 - 0.005]
Metabolite+Demographic,0.722 [0.691 - 0.752],0.674 [0.672 - 0.676],0.674 [0.614 - 0.731],0.674 [0.672 - 0.676],0.002 [0.002 - 0.003],0.349 [0.288 - 0.405],0.005 [0.004 - 0.005]
