Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.579 [0.566 - 0.589],0.554 [0.552 - 0.555],0.555 [0.529 - 0.574],0.554 [0.551 - 0.555],0.013 [0.012 - 0.013],0.109 [0.081 - 0.128],0.025 [0.023 - 0.026]
Demographic,0.625 [0.616 - 0.637],0.592 [0.589 - 0.594],0.589 [0.575 - 0.608],0.592 [0.589 - 0.594],0.015 [0.014 - 0.015],0.181 [0.167 - 0.200],0.029 [0.027 - 0.030]
Metabolite+Demographic,0.630 [0.619 - 0.642],0.597 [0.595 - 0.599],0.595 [0.577 - 0.615],0.597 [0.595 - 0.599],0.015 [0.014 - 0.016],0.192 [0.174 - 0.211],0.029 [0.028 - 0.030]
