Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.502 [0.448 - 0.561],0.508 [0.506 - 0.510],0.514 [0.407 - 0.600],0.508 [0.506 - 0.510],0.001 [0.000 - 0.001],0.021 [-0.086 - 0.107],0.001 [0.001 - 0.001]
Demographic,0.606 [0.558 - 0.651],0.555 [0.553 - 0.556],0.561 [0.477 - 0.654],0.555 [0.553 - 0.556],0.001 [0.001 - 0.001],0.116 [0.031 - 0.210],0.001 [0.001 - 0.002]
Metabolite+Demographic,0.558 [0.498 - 0.611],0.533 [0.531 - 0.535],0.539 [0.444 - 0.624],0.533 [0.531 - 0.535],0.001 [0.000 - 0.001],0.072 [-0.023 - 0.155],0.001 [0.001 - 0.001]
