Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.491 [0.480 - 0.500],0.498 [0.496 - 0.500],0.497 [0.480 - 0.513],0.498 [0.496 - 0.500],0.014 [0.013 - 0.015],-0.006 [-0.023 - 0.012],0.027 [0.026 - 0.028]
Demographic,0.575 [0.567 - 0.588],0.557 [0.555 - 0.559],0.556 [0.543 - 0.573],0.557 [0.555 - 0.559],0.018 [0.017 - 0.019],0.113 [0.099 - 0.129],0.034 [0.033 - 0.036]
Metabolite+Demographic,0.576 [0.567 - 0.588],0.555 [0.554 - 0.557],0.556 [0.540 - 0.573],0.555 [0.554 - 0.558],0.018 [0.017 - 0.019],0.112 [0.095 - 0.128],0.034 [0.033 - 0.036]
