Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.712 [0.696 - 0.728],0.655 [0.653 - 0.657],0.655 [0.630 - 0.682],0.655 [0.653 - 0.657],0.009 [0.008 - 0.010],0.311 [0.285 - 0.336],0.018 [0.017 - 0.020]
Demographic,0.689 [0.673 - 0.703],0.635 [0.634 - 0.637],0.636 [0.599 - 0.661],0.635 [0.634 - 0.637],0.008 [0.008 - 0.009],0.271 [0.234 - 0.297],0.017 [0.015 - 0.018]
Metabolite+Demographic,0.740 [0.725 - 0.756],0.677 [0.675 - 0.679],0.678 [0.649 - 0.700],0.677 [0.675 - 0.679],0.010 [0.009 - 0.011],0.356 [0.325 - 0.377],0.020 [0.019 - 0.022]
