Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.616 [0.590 - 0.638],0.578 [0.576 - 0.581],0.578 [0.525 - 0.617],0.578 [0.576 - 0.581],0.004 [0.004 - 0.005],0.156 [0.103 - 0.195],0.008 [0.007 - 0.009]
Demographic,0.683 [0.664 - 0.707],0.651 [0.648 - 0.653],0.651 [0.611 - 0.689],0.651 [0.648 - 0.653],0.006 [0.005 - 0.006],0.302 [0.262 - 0.341],0.011 [0.010 - 0.013]
Metabolite+Demographic,0.688 [0.666 - 0.712],0.645 [0.643 - 0.647],0.644 [0.601 - 0.680],0.645 [0.643 - 0.647],0.006 [0.005 - 0.006],0.289 [0.246 - 0.326],0.011 [0.010 - 0.012]
