Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.841 [0.837 - 0.846],0.776 [0.774 - 0.777],0.776 [0.768 - 0.785],0.776 [0.774 - 0.777],0.098 [0.095 - 0.100],0.552 [0.544 - 0.561],0.173 [0.170 - 0.177]
Demographic,0.781 [0.776 - 0.786],0.708 [0.706 - 0.710],0.709 [0.697 - 0.719],0.708 [0.706 - 0.710],0.071 [0.069 - 0.072],0.416 [0.405 - 0.428],0.128 [0.126 - 0.131]
Metabolite+Demographic,0.862 [0.858 - 0.866],0.796 [0.794 - 0.798],0.797 [0.788 - 0.807],0.796 [0.794 - 0.798],0.109 [0.106 - 0.111],0.593 [0.584 - 0.603],0.191 [0.187 - 0.195]
