Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.567 [0.531 - 0.604],0.555 [0.553 - 0.558],0.563 [0.497 - 0.620],0.555 [0.553 - 0.558],0.002 [0.001 - 0.002],0.118 [0.052 - 0.175],0.003 [0.003 - 0.004]
Demographic,0.583 [0.553 - 0.622],0.546 [0.544 - 0.549],0.547 [0.480 - 0.623],0.546 [0.544 - 0.549],0.002 [0.001 - 0.002],0.095 [0.027 - 0.171],0.003 [0.003 - 0.004]
Metabolite+Demographic,0.575 [0.541 - 0.615],0.535 [0.533 - 0.537],0.542 [0.480 - 0.602],0.535 [0.533 - 0.537],0.002 [0.001 - 0.002],0.077 [0.015 - 0.136],0.003 [0.003 - 0.004]
