Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.676 [0.645 - 0.696],0.638 [0.636 - 0.640],0.639 [0.587 - 0.680],0.638 [0.636 - 0.640],0.004 [0.003 - 0.004],0.278 [0.226 - 0.317],0.008 [0.007 - 0.009]
Demographic,0.689 [0.660 - 0.711],0.635 [0.633 - 0.637],0.637 [0.587 - 0.678],0.635 [0.633 - 0.637],0.004 [0.003 - 0.004],0.272 [0.223 - 0.313],0.008 [0.007 - 0.008]
Metabolite+Demographic,0.710 [0.681 - 0.729],0.654 [0.652 - 0.656],0.656 [0.600 - 0.700],0.654 [0.652 - 0.656],0.004 [0.004 - 0.005],0.310 [0.254 - 0.354],0.008 [0.007 - 0.009]
