Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.526 [0.464 - 0.570],0.522 [0.520 - 0.524],0.519 [0.438 - 0.597],0.523 [0.520 - 0.524],0.001 [0.000 - 0.001],0.042 [-0.039 - 0.120],0.001 [0.001 - 0.002]
Demographic,0.559 [0.499 - 0.613],0.567 [0.565 - 0.569],0.569 [0.478 - 0.651],0.567 [0.565 - 0.569],0.001 [0.001 - 0.001],0.136 [0.043 - 0.216],0.001 [0.001 - 0.002]
Metabolite+Demographic,0.569 [0.520 - 0.620],0.555 [0.553 - 0.556],0.560 [0.479 - 0.651],0.555 [0.553 - 0.556],0.001 [0.001 - 0.001],0.115 [0.034 - 0.206],0.001 [0.001 - 0.002]
