Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.856 [0.821 - 0.884],0.785 [0.783 - 0.787],0.781 [0.730 - 0.840],0.785 [0.783 - 0.787],0.003 [0.003 - 0.004],0.566 [0.515 - 0.625],0.006 [0.005 - 0.008]
Demographic,0.689 [0.650 - 0.723],0.628 [0.626 - 0.630],0.625 [0.567 - 0.690],0.628 [0.625 - 0.630],0.002 [0.001 - 0.002],0.252 [0.195 - 0.319],0.003 [0.002 - 0.004]
Metabolite+Demographic,0.855 [0.819 - 0.881],0.773 [0.771 - 0.775],0.773 [0.719 - 0.830],0.773 [0.771 - 0.775],0.003 [0.002 - 0.004],0.547 [0.493 - 0.602],0.006 [0.005 - 0.007]
