Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.475 [0.426 - 0.527],0.463 [0.461 - 0.466],0.463 [0.379 - 0.565],0.463 [0.461 - 0.466],0.000 [0.000 - 0.001],-0.074 [-0.158 - 0.028],0.001 [0.001 - 0.001]
Demographic,0.616 [0.555 - 0.672],0.582 [0.580 - 0.583],0.582 [0.484 - 0.684],0.582 [0.580 - 0.583],0.001 [0.001 - 0.001],0.165 [0.067 - 0.265],0.001 [0.001 - 0.002]
Metabolite+Demographic,0.570 [0.522 - 0.620],0.559 [0.557 - 0.561],0.552 [0.464 - 0.650],0.559 [0.557 - 0.561],0.001 [0.000 - 0.001],0.111 [0.023 - 0.210],0.001 [0.001 - 0.001]
