Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.808 [0.794 - 0.824],0.747 [0.745 - 0.749],0.747 [0.720 - 0.772],0.747 [0.745 - 0.748],0.012 [0.011 - 0.012],0.494 [0.468 - 0.519],0.023 [0.022 - 0.024]
Demographic,0.778 [0.761 - 0.795],0.709 [0.708 - 0.711],0.709 [0.671 - 0.742],0.709 [0.708 - 0.712],0.010 [0.009 - 0.010],0.419 [0.381 - 0.451],0.019 [0.018 - 0.020]
Metabolite+Demographic,0.828 [0.813 - 0.840],0.760 [0.758 - 0.761],0.760 [0.730 - 0.787],0.760 [0.758 - 0.761],0.013 [0.012 - 0.013],0.520 [0.491 - 0.546],0.025 [0.023 - 0.026]
