Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-FC%,"0.016 [0.015,0.018]",2.471e-87,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,"0.015 [0.014,0.017]",7.090e-84,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-VLDL-CE%,"0.015 [0.014,0.017]",4.394e-90,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-CE%,"0.015 [0.013,0.016]",5.006e-76,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-VLDL-C%,"0.014 [0.013,0.015]",9.206e-74,***,Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-CE,"0.013 [0.012,0.015]",1.078e-38,***,Cholesteryl Esters in Very Large HDL
XL-HDL-C,"0.013 [0.011,0.015]",8.381e-39,***,Cholesterol in Very Large HDL
XL-HDL-PL,"0.013 [0.011,0.015]",1.489e-36,***,Phospholipids in Very Large HDL
L-HDL-CE,"0.013 [0.011,0.015]",7.275e-37,***,Cholesteryl Esters in Large HDL
L-LDL-FC%,"0.013 [0.011,0.014]",4.428e-68,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Omega-6%,"0.013 [0.011,0.014]",1.276e-73,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-VLDL-C%,"0.013 [0.011,0.014]",1.084e-69,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,"0.013 [0.011,0.014]",1.352e-71,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,"0.012 [0.011,0.014]",1.613e-69,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-HDL-L,"0.012 [0.010,0.014]",5.134e-32,***,Total-Lipids in Very Large HDL
IDL-FC%,"0.012 [0.011,0.013]",1.615e-69,***,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-C,"0.012 [0.010,0.014]",5.038e-32,***,Cholesterol in Large HDL
XL-HDL-FC,"0.012 [0.010,0.013]",1.164e-32,***,Free Cholesterol in Very Large HDL
XXL-VLDL-FC%,"0.012 [0.010,0.013]",2.056e-46,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-PL%,"0.011 [0.010,0.013]",1.515e-49,***,Phospholipids to Total-Lipids in Large LDL percentage
M-HDL-CE%,"0.011 [0.010,0.013]",1.212e-56,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
PUFA%,"0.011 [0.010,0.013]",2.598e-57,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-FC%,"0.011 [0.010,0.013]",7.537e-53,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
PUFA/MUFA,"0.011 [0.010,0.012]",6.184e-50,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-CE%,"0.011 [0.010,0.012]",2.705e-56,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-VLDL-CE%,"0.011 [0.009,0.012]",2.666e-49,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-VLDL-C%,"0.011 [0.009,0.012]",1.882e-49,***,Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-C%,"0.011 [0.009,0.012]",4.116e-49,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
