Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC,"0.273 [0.246,0.300]",6.558e-82,***,Free Cholesterol in Very Large HDL
XL-HDL-PL,"0.259 [0.231,0.288]",7.172e-65,***,Phospholipids in Very Large HDL
Gly,"0.248 [0.219,0.277]",2.214e-56,***,Glycine
XL-HDL-L,"0.239 [0.210,0.267]",2.803e-55,***,Total-Lipids in Very Large HDL
Creatinine,"0.222 [0.200,0.245]",4.946e-76,***,Creatinine
XL-HDL-C,"0.215 [0.187,0.244]",2.136e-43,***,Cholesterol in Very Large HDL
XL-HDL-P,"0.205 [0.176,0.234]",2.875e-38,***,Concentration of Very Large HDL Particles
XL-HDL-CE,"0.190 [0.161,0.219]",3.332e-32,***,Cholesteryl Esters in Very Large HDL
HDL-size,"0.184 [0.157,0.211]",6.142e-36,***,Average Diameter for HDL Particles
XL-HDL-PL%,"0.183 [0.164,0.203]",1.165e-69,***,Phospholipids to Total-Lipids in Very Large HDL percentage
Acetate,"0.180 [0.159,0.200]",6.563e-61,***,Acetate
Gln,"0.171 [0.150,0.192]",7.297e-52,***,Glutamine
S-LDL-PL%,"0.165 [0.144,0.187]",1.332e-44,***,Phospholipids to Total-Lipids in Small LDL percentage
PUFA/MUFA,"0.148 [0.127,0.169]",2.236e-37,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Leu,"0.145 [0.123,0.166]",6.489e-34,***,Leucine
Total-BCAA,"0.125 [0.103,0.147]",1.957e-23,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XS-VLDL-CE%,"0.116 [0.095,0.136]",8.395e-23,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-HDL-FC,"0.114 [0.085,0.143]",2.062e-09,***,Free Cholesterol in Large HDL
L-HDL-FC%,"0.114 [0.095,0.133]",1.962e-26,***,Free Cholesterol to Total-Lipids in Large HDL percentage
Val,"0.109 [0.087,0.131]",1.323e-16,***,Valine
XS-VLDL-C%,"0.104 [0.083,0.124]",6.053e-18,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-C,"0.099 [0.071,0.127]",1.058e-06,***,Cholesterol in Large HDL
L-LDL-FC%,"0.098 [0.077,0.119]",1.901e-14,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Ile,"0.097 [0.076,0.119]",6.898e-14,***,Isoleucine
L-HDL-CE,"0.095 [0.067,0.123]",7.412e-06,***,Cholesteryl Esters in Large HDL
His,"0.093 [0.072,0.114]",3.283e-13,***,Histidine
