Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-CE%,"0.150 [0.145,0.156]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-C%,"0.127 [0.121,0.133]",0.000e+00,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-CE%,"0.126 [0.120,0.131]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
PUFA/MUFA,"0.120 [0.114,0.125]",0.000e+00,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6%,"0.116 [0.110,0.121]",0.000e+00,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,"0.112 [0.106,0.117]",0.000e+00,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-C%,"0.100 [0.095,0.106]",2.329e-254,***,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,"0.095 [0.089,0.100]",1.057e-234,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC%,"0.093 [0.086,0.099]",2.801e-187,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-CE%,"0.084 [0.078,0.089]",5.885e-198,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-LDL-PL%,"0.083 [0.077,0.088]",2.176e-161,***,Phospholipids to Total-Lipids in Small LDL percentage
S-LDL-FC%,"0.083 [0.077,0.088]",1.474e-180,***,Free Cholesterol to Total-Lipids in Small LDL percentage
DHA%,"0.076 [0.070,0.082]",4.882e-148,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-LDL-PL%,"0.073 [0.067,0.079]",3.981e-120,***,Phospholipids to Total-Lipids in Large LDL percentage
M-LDL-PL%,"0.067 [0.061,0.073]",1.721e-106,***,Phospholipids to Total-Lipids in Medium LDL percentage
IDL-FC%,"0.063 [0.057,0.068]",3.879e-111,***,Free Cholesterol to Total-Lipids in IDL percentage
L-VLDL-TG%,"0.062 [0.056,0.068]",1.963e-80,***,Triglycerides to Total-Lipids in Large VLDL percentage
Citrate,"0.061 [0.055,0.066]",6.463e-84,***,Citrate
Albumin,"0.059 [0.053,0.064]",6.561e-82,***,Albumin
L-HDL-C%,"0.055 [0.050,0.060]",4.505e-82,***,Cholesterol to Total-Lipids in Large HDL percentage
Acetone,"0.055 [0.049,0.060]",5.715e-78,***,Acetone
XL-HDL-C%,"0.054 [0.048,0.059]",5.189e-80,***,Cholesterol to Total-Lipids in Very Large HDL percentage
Unsaturation,"0.053 [0.047,0.059]",4.270e-66,***,Degree of Unsaturation
3-Hydroxybutyrate,"0.051 [0.045,0.057]",7.135e-54,***,3-Hydroxybutyrate
XL-HDL-CE%,"0.051 [0.046,0.056]",3.292e-78,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XXL-VLDL-C%,"0.051 [0.044,0.057]",2.308e-55,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-FC%,"0.050 [0.045,0.056]",6.731e-61,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-CE,"0.050 [0.043,0.058]",1.245e-33,***,Cholesteryl Esters in Large HDL
XL-VLDL-CE%,"0.042 [0.035,0.048]",2.669e-34,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Omega-6/Omega-3,"0.039 [0.033,0.044]",5.665e-35,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Gly,"0.038 [0.030,0.046]",3.999e-15,***,Glycine
L-HDL-C,"0.037 [0.029,0.044]",1.125e-16,***,Cholesterol in Large HDL
IDL-PL%,"0.036 [0.031,0.042]",2.834e-30,***,Phospholipids to Total-Lipids in IDL percentage
XL-VLDL-C%,"0.036 [0.030,0.042]",1.467e-23,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
Acetate,"0.030 [0.024,0.035]",6.164e-20,***,Acetate
HDL-size,"0.027 [0.020,0.034]",4.258e-08,***,Average Diameter for HDL Particles
M-VLDL-TG%,"0.025 [0.019,0.032]",7.065e-11,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Gln,"0.025 [0.020,0.031]",7.873e-13,***,Glutamine
LA%,"0.022 [0.016,0.028]",1.954e-08,***,Linoleic Acid to Total-Fatty Acids percentage
XL-HDL-FC%,"0.021 [0.015,0.027]",3.448e-06,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL%,"0.021 [0.014,0.027]",1.672e-04,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-TG%,"0.019 [0.013,0.025]",8.923e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
XXL-VLDL-CE%,"0.018 [0.012,0.024]",0.001,**,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-PL%,"-0.015 [-0.021,-0.010]",0.019,*,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,"-0.016 [-0.021,-0.010]",0.017,*,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-PL%,"-0.016 [-0.022,-0.010]",0.018,*,Phospholipids to Total-Lipids in Small VLDL percentage
M-VLDL-C%,"-0.016 [-0.022,-0.011]",0.005,**,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-C%,"-0.016 [-0.022,-0.011]",0.004,**,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,"-0.017 [-0.023,-0.011]",8.347e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Glu-lactate,"-0.018 [-0.023,-0.012]",1.657e-04,***,Glucose-lactate
S-VLDL-FC%,"-0.018 [-0.023,-0.012]",4.191e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
Leu,"-0.020 [-0.026,-0.014]",9.336e-06,***,Leucine
S-VLDL-C%,"-0.022 [-0.028,-0.016]",7.855e-09,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-TG%,"-0.022 [-0.028,-0.016]",9.032e-09,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-C%,"-0.023 [-0.028,-0.017]",2.352e-09,***,Cholesterol to Total-Lipids in Small LDL percentage
Glu,"-0.023 [-0.028,-0.017]",3.429e-10,***,Glucose
Creatinine,"-0.024 [-0.030,-0.018]",1.243e-08,***,Creatinine
XL-HDL-C,"-0.024 [-0.032,-0.016]",1.933e-04,***,Cholesterol in Very Large HDL
S-VLDL-CE%,"-0.024 [-0.030,-0.019]",9.104e-12,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
LDL-size,"-0.025 [-0.030,-0.019]",4.478e-12,***,Average Diameter for LDL Particles
M-HDL-P,"-0.025 [-0.032,-0.019]",6.262e-09,***,Concentration of Medium HDL Particles
Pyruvate,"-0.026 [-0.032,-0.021]",1.545e-14,***,Pyruvate
L-LDL-TG%,"-0.030 [-0.035,-0.024]",1.847e-19,***,Triglycerides to Total-Lipids in Large LDL percentage
S-HDL-PL%,"-0.031 [-0.037,-0.026]",1.730e-20,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-L,"-0.033 [-0.041,-0.025]",6.555e-12,***,Total-Lipids in Very Large HDL
