Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"1.944 [1.815,2.072]",4.205e-185,***,Glycoprotein Acetyls
MUFA%,"1.819 [1.691,1.948]",2.896e-162,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG,"1.748 [1.615,1.881]",1.590e-139,***,Triglycerides in Small HDL
MUFA,"1.719 [1.597,1.841]",2.834e-161,***,Monounsaturated Fatty Acids
M-HDL-TG,"1.705 [1.575,1.836]",4.786e-138,***,Triglycerides in Medium HDL
XXL-VLDL-PL,"1.664 [1.538,1.790]",5.956e-141,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"1.660 [1.533,1.787]",9.994e-139,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,"1.645 [1.518,1.772]",1.505e-135,***,Cholesterol in Chylomicrons and Extremely Large VLDL
HDL-TG,"1.636 [1.507,1.765]",6.507e-130,***,Triglycerides in HDL
XXL-VLDL-P,"1.627 [1.502,1.752]",1.335e-136,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-CE,"1.627 [1.499,1.754]",6.237e-132,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,"1.623 [1.497,1.749]",5.742e-134,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"1.603 [1.478,1.729]",3.047e-132,***,Triglycerides in Chylomicrons and Extremely Large VLDL
SFA,"1.544 [1.423,1.665]",2.472e-131,***,Saturated Fatty Acids
S-LDL-TG,"1.534 [1.411,1.657]",7.369e-125,***,Triglycerides in Small LDL
Total-TG,"1.517 [1.389,1.645]",3.130e-113,***,Total-Triglycerides
XL-VLDL-TG,"1.504 [1.375,1.632]",2.033e-110,***,Triglycerides in Very Large VLDL
L-VLDL-PL%,"1.492 [1.334,1.649]",4.914e-71,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-L,"1.490 [1.360,1.620]",7.730e-106,***,Total-Lipids in Very Large VLDL
S-HDL-TG%,"1.489 [1.351,1.627]",1.154e-93,***,Triglycerides to Total-Lipids in Small HDL percentage
LDL-TG,"1.488 [1.363,1.614]",8.044e-114,***,Triglycerides in LDL
L-LDL-TG,"1.467 [1.340,1.593]",6.297e-108,***,Triglycerides in Large LDL
XL-VLDL-P,"1.463 [1.334,1.592]",2.890e-103,***,Concentration of Very Large VLDL Particles
M-HDL-TG%,"1.463 [1.331,1.596]",7.694e-98,***,Triglycerides to Total-Lipids in Medium HDL percentage
VLDL-TG,"1.461 [1.331,1.590]",2.265e-102,***,Triglycerides in VLDL
IDL-TG,"1.455 [1.326,1.584]",1.267e-102,***,Triglycerides in IDL
