Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.097 [0.076,0.118]",1.288e-14,***,Creatinine
GlycA,"0.094 [0.074,0.113]",4.588e-15,***,Glycoprotein Acetyls
Omega-6/Omega-3,"0.075 [0.056,0.095]",4.348e-09,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Omega-6%,"0.061 [0.043,0.080]",2.065e-05,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Phe,"0.058 [0.039,0.078]",0.001,**,Phenylalanine
L-HDL-CE%,"0.058 [0.039,0.076]",9.714e-05,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,"0.056 [0.038,0.074]",4.305e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
LA%,"0.054 [0.034,0.073]",0.012,*,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-FC%,"0.050 [0.033,0.068]",0.005,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-L,"-0.052 [-0.071,-0.033]",0.027,*,Total-Lipids in Medium LDL
Total-L,"-0.053 [-0.072,-0.035]",0.006,**,Total-Lipids in Lipoprotein Particles
M-LDL-PL,"-0.054 [-0.073,-0.035]",0.011,*,Phospholipids in Medium LDL
Total-FA,"-0.054 [-0.073,-0.036]",0.002,**,Total-Fatty Acids
S-HDL-CE,"-0.055 [-0.075,-0.036]",0.008,**,Cholesteryl Esters in Small HDL
Total-PL,"-0.057 [-0.076,-0.037]",0.003,**,Total-Phospholipids in Lipoprotein Particles
XL-HDL-TG,"-0.057 [-0.076,-0.038]",0.001,**,Triglycerides in Very Large HDL
SFA,"-0.057 [-0.075,-0.038]",3.124e-04,***,Saturated Fatty Acids
Total-P,"-0.058 [-0.078,-0.037]",0.013,*,Total-Concentration of Lipoprotein Particles
L-HDL-TG%,"-0.061 [-0.080,-0.041]",1.289e-04,***,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-TG,"-0.062 [-0.080,-0.043]",1.498e-05,***,Triglycerides in Small LDL
Cholines,"-0.063 [-0.083,-0.043]",2.022e-04,***,Total-Cholines
S-HDL-C,"-0.063 [-0.083,-0.044]",5.606e-05,***,Cholesterol in Small HDL
Omega-3%,"-0.063 [-0.083,-0.044]",4.425e-05,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG,"-0.064 [-0.085,-0.043]",5.141e-04,***,Triglycerides in Large HDL
Albumin,"-0.067 [-0.087,-0.048]",2.718e-06,***,Albumin
Phosphoglyc,"-0.068 [-0.088,-0.048]",3.325e-06,***,Phosphoglycerides
S-HDL-P,"-0.068 [-0.088,-0.049]",2.061e-06,***,Concentration of Small HDL Particles
XS-VLDL-TG,"-0.069 [-0.089,-0.050]",5.921e-07,***,Triglycerides in Very Small VLDL
XL-HDL-TG%,"-0.073 [-0.093,-0.053]",1.161e-07,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-TG,"-0.073 [-0.093,-0.054]",8.675e-08,***,Triglycerides in Medium HDL
DHA,"-0.074 [-0.094,-0.053]",2.245e-07,***,Docosahexaenoic Acid
HDL-TG,"-0.074 [-0.093,-0.054]",3.549e-08,***,Triglycerides in HDL
S-HDL-PL,"-0.074 [-0.093,-0.054]",3.502e-08,***,Phospholipids in Small HDL
PC,"-0.075 [-0.095,-0.055]",6.873e-08,***,Phosphatidylcholines
S-HDL-L,"-0.075 [-0.095,-0.056]",8.318e-09,***,Total-Lipids in Small HDL
S-HDL-TG,"-0.079 [-0.099,-0.059]",3.877e-09,***,Triglycerides in Small HDL
S-HDL-FC,"-0.079 [-0.098,-0.059]",7.654e-10,***,Free Cholesterol in Small HDL
Omega-3,"-0.080 [-0.100,-0.060]",1.182e-09,***,Omega-3 Fatty Acids
M-LDL-TG,"-0.080 [-0.099,-0.062]",8.164e-12,***,Triglycerides in Medium LDL
IDL-TG,"-0.081 [-0.100,-0.061]",6.920e-11,***,Triglycerides in IDL
LDL-TG,"-0.083 [-0.102,-0.065]",9.234e-13,***,Triglycerides in LDL
L-LDL-TG,"-0.088 [-0.107,-0.069]",2.856e-14,***,Triglycerides in Large LDL
L-VLDL-PL%,"-0.091 [-0.115,-0.066]",7.022e-08,***,Phospholipids to Total-Lipids in Large VLDL percentage
