Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,"0.305 [0.295,0.316]",0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,"0.297 [0.286,0.307]",0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,"0.288 [0.276,0.299]",0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,"0.276 [0.265,0.287]",0.000e+00,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,"0.267 [0.257,0.278]",0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,"0.263 [0.252,0.273]",0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,"0.233 [0.223,0.244]",0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,"0.213 [0.201,0.225]",6.841e-245,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-PL%,"0.210 [0.200,0.221]",0.000e+00,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,"0.191 [0.181,0.202]",3.048e-274,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-PL%,"0.180 [0.169,0.190]",4.623e-238,***,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-TG%,"0.153 [0.141,0.164]",1.218e-143,***,Triglycerides to Total-Lipids in Large VLDL percentage
S-LDL-PL%,"0.136 [0.125,0.147]",3.259e-125,***,Phospholipids to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,"0.135 [0.123,0.147]",2.511e-95,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
MUFA%,"0.117 [0.107,0.128]",9.192e-96,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,"0.114 [0.103,0.125]",4.562e-89,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-PL%,"0.097 [0.086,0.108]",5.636e-63,***,Phospholipids to Total-Lipids in Small HDL percentage
Glu-lactate,"0.092 [0.082,0.102]",4.984e-63,***,Glucose-lactate
XL-HDL-FC%,"0.089 [0.078,0.101]",2.209e-46,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-PL%,"0.081 [0.070,0.092]",6.588e-43,***,Phospholipids to Total-Lipids in Medium LDL percentage
GlycA,"0.080 [0.069,0.091]",6.485e-42,***,Glycoprotein Acetyls
XL-HDL-TG%,"0.078 [0.067,0.089]",3.173e-39,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Glu,"0.070 [0.060,0.080]",1.112e-34,***,Glucose
S-HDL-TG%,"0.062 [0.050,0.073]",8.641e-21,***,Triglycerides to Total-Lipids in Small HDL percentage
Omega-3%,"0.057 [0.046,0.068]",4.455e-20,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Sc-ala,"0.055 [0.044,0.065]",1.828e-18,***,Spectrometer-corrected alanine
L-HDL-TG%,"0.052 [0.042,0.063]",4.580e-17,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,"0.047 [0.036,0.058]",2.707e-11,***,Triglycerides to Phosphoglycerides ratio
DHA%,"0.045 [0.034,0.055]",1.011e-11,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Ala,"0.035 [0.024,0.046]",2.216e-05,***,Alanine
Lactate,"0.034 [0.023,0.045]",2.342e-04,***,Lactate
Pyruvate,"0.032 [0.021,0.042]",9.192e-04,***,Pyruvate
SFA%,"-0.028 [-0.038,-0.018]",0.012,*,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-L,"-0.029 [-0.039,-0.018]",0.018,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
Omega-3,"-0.030 [-0.041,-0.019]",0.014,*,Omega-3 Fatty Acids
XXL-VLDL-FC,"-0.033 [-0.043,-0.023]",1.514e-04,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
Gln,"-0.034 [-0.044,-0.023]",7.060e-05,***,Glutamine
XL-HDL-PL%,"-0.035 [-0.044,-0.025]",1.795e-06,***,Phospholipids to Total-Lipids in Very Large HDL percentage
Leu,"-0.035 [-0.046,-0.025]",4.135e-05,***,Leucine
Total-BCAA,"-0.036 [-0.048,-0.025]",3.006e-05,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-LDL-PL%,"-0.038 [-0.049,-0.026]",6.816e-06,***,Phospholipids to Total-Lipids in Large LDL percentage
M-HDL-L,"-0.039 [-0.050,-0.027]",5.655e-06,***,Total-Lipids in Medium HDL
Val,"-0.040 [-0.051,-0.029]",5.303e-07,***,Valine
S-LDL-TG,"-0.041 [-0.052,-0.031]",4.142e-10,***,Triglycerides in Small LDL
M-HDL-CE,"-0.041 [-0.053,-0.030]",1.359e-06,***,Cholesteryl Esters in Medium HDL
M-LDL-TG,"-0.045 [-0.055,-0.035]",1.785e-12,***,Triglycerides in Medium LDL
L-HDL-TG,"-0.046 [-0.057,-0.034]",2.632e-09,***,Triglycerides in Large HDL
DHA,"-0.048 [-0.059,-0.036]",1.030e-11,***,Docosahexaenoic Acid
Citrate,"-0.048 [-0.059,-0.037]",5.432e-12,***,Citrate
Acetate,"-0.048 [-0.058,-0.038]",2.003e-14,***,Acetate
Total-TG,"-0.049 [-0.059,-0.038]",1.248e-13,***,Total-Triglycerides
VLDL-TG,"-0.049 [-0.060,-0.038]",1.575e-13,***,Triglycerides in VLDL
S-HDL-PL,"-0.051 [-0.062,-0.040]",4.814e-15,***,Phospholipids in Small HDL
M-HDL-C,"-0.051 [-0.063,-0.039]",7.026e-12,***,Cholesterol in Medium HDL
S-HDL-CE%,"-0.053 [-0.063,-0.042]",4.707e-17,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Unsaturation,"-0.054 [-0.065,-0.043]",1.606e-17,***,Degree of Unsaturation
LDL-TG,"-0.056 [-0.067,-0.046]",3.446e-21,***,Triglycerides in LDL
M-HDL-P,"-0.057 [-0.069,-0.045]",6.431e-15,***,Concentration of Medium HDL Particles
IDL-TG,"-0.057 [-0.067,-0.046]",4.549e-20,***,Triglycerides in IDL
XXL-VLDL-C,"-0.057 [-0.068,-0.047]",4.812e-21,***,Cholesterol in Chylomicrons and Extremely Large VLDL
His,"-0.058 [-0.068,-0.047]",6.123e-22,***,Histidine
L-VLDL-TG,"-0.058 [-0.068,-0.047]",4.620e-21,***,Triglycerides in Large VLDL
M-HDL-C%,"-0.061 [-0.071,-0.050]",2.121e-23,***,Cholesterol to Total-Lipids in Medium HDL percentage
XL-VLDL-P,"-0.061 [-0.072,-0.050]",2.075e-23,***,Concentration of Very Large VLDL Particles
PUFA%,"-0.062 [-0.072,-0.052]",2.162e-27,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
MUFA,"-0.062 [-0.073,-0.052]",1.420e-27,***,Monounsaturated Fatty Acids
L-LDL-TG,"-0.063 [-0.074,-0.053]",7.250e-27,***,Triglycerides in Large LDL
XL-VLDL-L,"-0.065 [-0.076,-0.054]",7.016e-27,***,Total-Lipids in Very Large VLDL
S-HDL-L,"-0.068 [-0.079,-0.058]",2.033e-30,***,Total-Lipids in Small HDL
XXL-VLDL-C%,"-0.070 [-0.082,-0.059]",5.340e-29,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
HDL-PL,"-0.074 [-0.086,-0.062]",9.953e-29,***,Phospholipids in HDL
XL-HDL-TG,"-0.075 [-0.085,-0.064]",7.424e-39,***,Triglycerides in Very Large HDL
XXL-VLDL-CE,"-0.076 [-0.087,-0.066]",8.960e-40,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Omega-6/Omega-3,"-0.077 [-0.087,-0.066]",1.830e-40,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-VLDL-P,"-0.082 [-0.092,-0.071]",3.220e-45,***,Concentration of Large VLDL Particles
Omega-6%,"-0.083 [-0.094,-0.073]",1.506e-52,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
