Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"0.003 [0.003,0.003]",3.012e-93,***,Glycoprotein Acetyls
MUFA%,"0.003 [0.002,0.003]",9.408e-68,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Lactate,"0.002 [0.002,0.003]",1.922e-59,***,Lactate
S-HDL-PL%,"0.002 [0.002,0.003]",2.006e-48,***,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,"0.002 [0.002,0.002]",1.414e-47,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,"0.002 [0.002,0.002]",1.357e-45,***,Triglycerides to Total-Lipids in Large LDL percentage
Pyruvate,"0.002 [0.002,0.002]",4.734e-39,***,Pyruvate
L-HDL-TG,"0.002 [0.002,0.002]",4.516e-31,***,Triglycerides in Large HDL
MUFA,"0.002 [0.002,0.002]",2.733e-36,***,Monounsaturated Fatty Acids
S-LDL-TG%,"0.002 [0.002,0.002]",4.473e-34,***,Triglycerides to Total-Lipids in Small LDL percentage
3-Hydroxybutyrate,"0.002 [0.001,0.002]",2.720e-24,***,3-Hydroxybutyrate
IDL-TG%,"0.002 [0.001,0.002]",2.621e-29,***,Triglycerides to Total-Lipids in IDL percentage
M-HDL-TG,"0.002 [0.001,0.002]",2.553e-26,***,Triglycerides in Medium HDL
IDL-TG,"0.002 [0.001,0.002]",2.455e-27,***,Triglycerides in IDL
HDL-TG,"0.002 [0.001,0.002]",2.992e-25,***,Triglycerides in HDL
L-HDL-PL,"0.002 [0.001,0.002]",2.902e-13,***,Phospholipids in Large HDL
XL-HDL-TG,"0.002 [0.001,0.002]",3.226e-24,***,Triglycerides in Very Large HDL
L-LDL-TG,"0.002 [0.001,0.002]",3.124e-23,***,Triglycerides in Large LDL
HDL-PL,"0.002 [0.001,0.002]",1.055e-16,***,Phospholipids in HDL
XL-HDL-PL,"0.002 [0.001,0.002]",6.714e-10,***,Phospholipids in Very Large HDL
XS-VLDL-TG,"0.002 [0.001,0.002]",2.992e-20,***,Triglycerides in Very Small VLDL
S-VLDL-TG%,"0.001 [0.001,0.002]",3.136e-18,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-FC,"0.001 [0.001,0.002]",6.346e-09,***,Free Cholesterol in Large HDL
HDL-size,"0.001 [0.001,0.002]",6.900e-11,***,Average Diameter for HDL Particles
LDL-TG,"0.001 [0.001,0.002]",1.475e-20,***,Triglycerides in LDL
XL-VLDL-TG%,"0.001 [0.001,0.002]",3.500e-13,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
SFA,"0.001 [0.001,0.002]",1.009e-20,***,Saturated Fatty Acids
HDL-FC,"0.001 [0.001,0.002]",1.182e-10,***,Free Cholesterol in HDL
M-HDL-PL,"0.001 [0.001,0.002]",4.119e-15,***,Phospholipids in Medium HDL
Phe,"0.001 [0.001,0.002]",1.293e-16,***,Phenylalanine
M-HDL-PL%,"0.001 [0.001,0.002]",5.882e-16,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-L,"0.001 [0.001,0.002]",2.665e-07,***,Total-Lipids in Very Large HDL
XS-VLDL-TG%,"0.001 [0.001,0.002]",1.013e-15,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-L,"0.001 [0.001,0.002]",2.688e-08,***,Total-Lipids in Large HDL
XL-HDL-P,"0.001 [0.001,0.002]",9.790e-07,***,Concentration of Very Large HDL Particles
S-HDL-TG,"0.001 [0.001,0.002]",2.860e-13,***,Triglycerides in Small HDL
M-LDL-TG,"0.001 [0.001,0.002]",9.487e-16,***,Triglycerides in Medium LDL
HDL-L,"0.001 [0.001,0.002]",3.032e-10,***,Total-Lipids in HDL
SFA%,"0.001 [0.001,0.002]",1.406e-16,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,"0.001 [0.001,0.002]",1.170e-11,***,Triglycerides to Total-Lipids in Medium VLDL percentage
